id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
37585,Male,Loyal Customer,50,Business travel,Eco,544,5,2,2,2,5,5,5,5,5,3,3,1,4,5,0,0.0,satisfied
68634,Female,Loyal Customer,46,Business travel,Business,2608,3,3,3,3,5,3,3,4,4,4,3,1,4,3,0,0.0,neutral or dissatisfied
45159,Male,Loyal Customer,51,Business travel,Business,3892,4,3,3,3,3,3,3,3,3,3,4,4,3,2,74,101.0,neutral or dissatisfied
91505,Male,Loyal Customer,37,Business travel,Business,1626,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
48396,Male,Loyal Customer,52,Personal Travel,Eco,587,4,4,4,4,5,4,5,5,4,4,3,4,3,5,10,0.0,neutral or dissatisfied
20153,Male,disloyal Customer,26,Business travel,Eco,403,3,4,3,3,3,3,3,3,2,5,3,4,3,3,0,0.0,neutral or dissatisfied
69938,Male,Loyal Customer,27,Business travel,Business,2174,2,2,2,2,3,3,3,3,5,5,4,5,5,3,1,0.0,satisfied
23078,Male,Loyal Customer,22,Personal Travel,Eco,1174,2,4,2,5,4,2,4,4,4,2,3,3,4,4,0,7.0,neutral or dissatisfied
16883,Female,Loyal Customer,41,Business travel,Eco,708,3,3,2,3,3,3,3,3,4,4,3,3,2,3,0,0.0,neutral or dissatisfied
78467,Female,disloyal Customer,36,Business travel,Business,526,2,2,2,2,5,2,5,5,3,4,4,3,5,5,0,12.0,neutral or dissatisfied
52263,Male,Loyal Customer,33,Business travel,Business,493,1,1,1,1,2,2,2,2,5,5,4,4,2,2,0,5.0,satisfied
1890,Male,Loyal Customer,29,Business travel,Business,295,1,1,1,1,4,4,4,4,5,3,4,3,5,4,3,2.0,satisfied
128368,Male,Loyal Customer,55,Business travel,Business,621,2,2,2,2,3,4,4,5,5,5,5,3,5,3,23,17.0,satisfied
52807,Male,disloyal Customer,46,Business travel,Eco,1312,3,3,3,3,4,3,4,4,4,2,5,3,4,4,1,0.0,neutral or dissatisfied
14019,Female,Loyal Customer,50,Personal Travel,Eco,182,1,3,0,3,2,2,3,5,5,0,3,3,5,2,0,0.0,neutral or dissatisfied
70507,Female,Loyal Customer,64,Personal Travel,Eco,867,3,5,3,2,3,2,3,1,1,3,1,3,1,5,0,0.0,neutral or dissatisfied
101476,Male,disloyal Customer,37,Business travel,Business,345,2,2,2,5,5,2,5,5,5,4,4,3,4,5,0,0.0,neutral or dissatisfied
57735,Female,disloyal Customer,23,Business travel,Eco,1046,4,4,4,4,3,4,3,3,1,3,5,4,4,3,2,0.0,satisfied
36529,Male,disloyal Customer,44,Business travel,Business,1121,1,1,1,2,3,1,3,3,2,3,1,1,2,3,0,0.0,neutral or dissatisfied
105533,Male,disloyal Customer,36,Business travel,Eco,611,4,1,4,3,1,4,1,1,3,5,2,3,2,1,0,0.0,neutral or dissatisfied
34254,Male,Loyal Customer,37,Business travel,Eco,166,5,1,1,1,5,5,5,5,4,3,1,4,5,5,0,0.0,satisfied
73908,Female,Loyal Customer,52,Business travel,Business,2218,3,3,3,3,5,4,4,3,3,4,3,4,3,5,0,0.0,satisfied
11481,Female,Loyal Customer,29,Personal Travel,Eco Plus,482,2,5,2,3,2,2,2,2,3,1,2,5,1,2,0,0.0,neutral or dissatisfied
67322,Male,Loyal Customer,33,Personal Travel,Eco Plus,1121,0,4,0,2,4,0,5,4,5,3,3,4,5,4,2,0.0,satisfied
11545,Female,Loyal Customer,37,Business travel,Business,372,4,4,1,4,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
78444,Male,Loyal Customer,47,Business travel,Business,3732,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,3.0,satisfied
121339,Male,Loyal Customer,49,Business travel,Business,2909,2,2,2,2,5,4,4,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied
48556,Male,Loyal Customer,38,Personal Travel,Eco,846,1,4,1,1,1,1,1,1,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
48025,Female,Loyal Customer,25,Business travel,Eco,1384,0,4,0,1,3,0,1,3,5,4,2,5,5,3,51,33.0,satisfied
14531,Male,Loyal Customer,60,Business travel,Eco,368,1,1,2,1,1,1,1,1,3,4,4,2,3,1,0,0.0,neutral or dissatisfied
119364,Female,Loyal Customer,62,Personal Travel,Business,399,2,4,2,3,2,5,4,1,1,2,1,3,1,3,0,0.0,neutral or dissatisfied
35899,Male,Loyal Customer,42,Business travel,Eco Plus,1065,2,1,5,1,2,2,2,2,2,5,4,2,3,2,45,50.0,neutral or dissatisfied
77935,Female,Loyal Customer,46,Business travel,Business,2995,2,2,2,2,3,4,5,5,5,5,4,5,5,4,18,34.0,satisfied
122466,Male,Loyal Customer,66,Business travel,Business,575,2,3,5,5,3,4,3,2,2,3,2,2,2,4,0,0.0,neutral or dissatisfied
67682,Female,Loyal Customer,47,Business travel,Business,1464,1,2,2,2,5,1,1,1,1,1,1,3,1,1,13,11.0,neutral or dissatisfied
466,Female,Loyal Customer,48,Business travel,Business,102,3,3,3,3,5,4,4,4,4,5,4,5,4,3,0,0.0,satisfied
98021,Female,Loyal Customer,35,Business travel,Business,1014,3,3,3,3,1,3,3,3,3,3,3,4,3,1,13,11.0,neutral or dissatisfied
64126,Female,Loyal Customer,52,Personal Travel,Eco,2311,1,5,1,3,3,4,5,2,2,1,2,1,2,1,0,0.0,neutral or dissatisfied
95200,Female,Loyal Customer,49,Personal Travel,Eco,239,4,4,4,3,3,4,4,2,2,4,2,4,2,3,22,32.0,neutral or dissatisfied
30189,Male,Loyal Customer,48,Business travel,Eco Plus,725,4,4,4,4,4,4,4,4,2,2,3,3,3,4,0,0.0,satisfied
86892,Female,Loyal Customer,11,Personal Travel,Business,341,2,3,2,3,2,2,2,2,3,1,4,1,4,2,3,3.0,neutral or dissatisfied
85149,Female,disloyal Customer,25,Business travel,Business,813,0,0,0,1,2,0,2,2,3,3,4,4,4,2,0,0.0,satisfied
48128,Male,Loyal Customer,46,Business travel,Business,236,0,0,0,2,2,1,4,3,3,3,3,2,3,4,0,0.0,satisfied
89679,Female,Loyal Customer,48,Business travel,Business,550,3,3,3,3,4,5,5,5,5,5,5,1,5,4,3,0.0,satisfied
80347,Female,Loyal Customer,58,Business travel,Business,422,5,1,1,1,5,3,3,5,5,4,5,2,5,2,0,0.0,neutral or dissatisfied
129806,Female,Loyal Customer,13,Personal Travel,Eco,308,0,4,0,3,4,0,4,4,2,1,2,3,3,4,0,0.0,satisfied
102738,Male,Loyal Customer,52,Personal Travel,Eco,255,2,0,2,1,1,2,1,1,5,4,4,4,4,1,0,0.0,neutral or dissatisfied
74852,Male,Loyal Customer,56,Personal Travel,Eco,2136,2,3,2,3,2,2,3,2,3,1,4,1,1,2,0,0.0,neutral or dissatisfied
19273,Male,Loyal Customer,26,Business travel,Business,430,5,5,5,5,4,5,4,4,2,2,3,2,5,4,0,0.0,satisfied
110785,Female,disloyal Customer,26,Business travel,Eco,1166,3,4,4,4,5,4,5,5,1,5,4,1,3,5,2,33.0,neutral or dissatisfied
82712,Male,Loyal Customer,38,Personal Travel,Eco,632,1,1,1,3,4,1,4,4,4,4,3,4,4,4,0,0.0,neutral or dissatisfied
118282,Female,Loyal Customer,24,Business travel,Business,3706,3,3,4,3,3,4,3,3,5,4,4,5,4,3,4,0.0,satisfied
72434,Female,Loyal Customer,44,Business travel,Business,929,4,4,4,4,4,4,5,4,4,5,4,3,4,3,1,18.0,satisfied
68351,Female,Loyal Customer,60,Business travel,Business,1598,3,3,5,3,4,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
116430,Male,Loyal Customer,45,Personal Travel,Eco,417,3,2,3,3,5,3,5,5,2,1,2,3,2,5,0,8.0,neutral or dissatisfied
115854,Male,Loyal Customer,68,Business travel,Business,2177,2,2,2,2,4,4,5,4,4,4,4,4,4,5,25,15.0,satisfied
16723,Female,disloyal Customer,26,Business travel,Eco,1167,4,3,3,1,3,1,1,4,2,3,1,1,1,1,174,164.0,neutral or dissatisfied
55899,Female,disloyal Customer,34,Business travel,Eco,473,1,2,1,4,1,1,5,1,2,1,3,3,4,1,100,96.0,neutral or dissatisfied
81955,Female,Loyal Customer,42,Business travel,Business,1589,4,4,4,4,3,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
93743,Female,Loyal Customer,42,Business travel,Business,368,5,5,5,5,4,4,4,5,5,5,5,3,5,5,17,9.0,satisfied
94381,Female,Loyal Customer,41,Business travel,Business,2737,4,5,4,4,4,4,4,5,5,4,5,3,5,3,0,0.0,satisfied
79483,Female,Loyal Customer,24,Business travel,Business,762,4,4,1,4,5,4,5,5,4,4,4,4,4,5,0,0.0,satisfied
84087,Male,Loyal Customer,46,Personal Travel,Eco,757,3,5,3,2,5,3,5,5,3,2,5,3,5,5,0,0.0,neutral or dissatisfied
109456,Male,Loyal Customer,51,Business travel,Business,2859,4,4,4,4,2,5,5,5,5,5,5,4,5,3,3,27.0,satisfied
128594,Male,Loyal Customer,40,Business travel,Business,954,3,3,3,3,4,5,4,3,3,3,3,3,3,3,0,0.0,satisfied
17154,Male,Loyal Customer,43,Business travel,Business,2753,1,2,2,2,2,2,2,1,1,1,1,2,1,4,53,38.0,neutral or dissatisfied
87580,Male,Loyal Customer,55,Personal Travel,Eco,432,3,4,3,3,1,3,1,1,3,4,4,3,5,1,0,0.0,neutral or dissatisfied
81093,Female,Loyal Customer,31,Personal Travel,Eco,931,2,4,2,2,1,2,1,1,4,4,4,4,4,1,0,0.0,neutral or dissatisfied
10581,Male,Loyal Customer,38,Business travel,Business,1639,2,2,2,2,4,4,5,3,3,4,3,3,3,3,11,7.0,satisfied
88781,Female,Loyal Customer,32,Business travel,Eco Plus,404,2,1,1,1,2,1,2,2,1,3,3,2,4,2,0,0.0,neutral or dissatisfied
16205,Female,Loyal Customer,26,Personal Travel,Eco,199,3,4,3,1,1,3,1,1,5,5,5,3,4,1,15,16.0,neutral or dissatisfied
60412,Male,Loyal Customer,24,Business travel,Eco Plus,1452,2,3,3,3,2,3,3,2,2,1,4,1,4,2,18,10.0,neutral or dissatisfied
83620,Male,Loyal Customer,49,Personal Travel,Eco,409,2,2,1,4,2,1,2,2,3,4,4,4,3,2,0,0.0,neutral or dissatisfied
87506,Female,Loyal Customer,53,Personal Travel,Eco,321,4,5,3,4,5,1,5,2,2,3,2,4,2,4,0,0.0,neutral or dissatisfied
79523,Female,Loyal Customer,47,Business travel,Business,1865,3,3,3,3,2,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
7935,Female,Loyal Customer,41,Personal Travel,Business,594,3,5,3,1,5,5,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
19651,Female,Loyal Customer,35,Business travel,Eco,763,5,3,3,3,5,5,5,5,2,2,2,1,2,5,59,66.0,satisfied
106219,Female,Loyal Customer,46,Business travel,Eco,471,3,4,4,4,4,3,4,3,3,3,3,2,3,4,38,30.0,neutral or dissatisfied
115511,Male,Loyal Customer,73,Business travel,Business,3532,3,1,1,1,4,3,4,3,3,3,3,1,3,2,0,0.0,neutral or dissatisfied
84591,Male,Loyal Customer,47,Business travel,Business,669,5,5,2,5,3,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
353,Female,Loyal Customer,37,Personal Travel,Eco Plus,821,4,5,3,3,5,3,4,5,3,4,1,2,1,5,0,15.0,neutral or dissatisfied
109232,Male,Loyal Customer,29,Personal Travel,Eco,793,2,5,2,3,3,2,4,3,3,5,5,5,5,3,7,8.0,neutral or dissatisfied
114524,Female,Loyal Customer,67,Personal Travel,Business,390,3,4,3,3,4,3,4,4,4,3,4,2,4,3,0,0.0,neutral or dissatisfied
4834,Female,disloyal Customer,25,Business travel,Business,408,5,3,4,5,1,4,4,1,5,2,5,3,5,1,0,0.0,satisfied
73726,Female,Loyal Customer,32,Business travel,Eco,204,2,2,2,2,2,2,2,2,4,2,4,3,4,2,0,0.0,neutral or dissatisfied
74358,Male,disloyal Customer,28,Business travel,Business,1205,0,0,0,1,5,0,5,5,3,3,4,3,5,5,49,41.0,satisfied
74939,Female,Loyal Customer,37,Business travel,Business,2475,4,4,4,4,3,4,4,4,4,4,4,4,4,5,17,0.0,satisfied
36148,Male,Loyal Customer,24,Business travel,Business,2745,1,1,1,1,5,5,5,5,3,3,2,1,2,5,39,38.0,satisfied
129425,Female,Loyal Customer,58,Business travel,Business,3155,2,2,2,2,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
3332,Female,Loyal Customer,28,Business travel,Business,3306,5,5,5,5,5,5,5,5,5,3,4,5,5,5,13,5.0,satisfied
34820,Male,Loyal Customer,65,Personal Travel,Eco,209,3,4,3,2,1,3,1,1,1,5,3,2,2,1,12,15.0,neutral or dissatisfied
19394,Female,Loyal Customer,64,Personal Travel,Eco Plus,844,3,4,3,3,3,5,4,4,4,3,4,3,4,5,17,10.0,neutral or dissatisfied
108755,Male,Loyal Customer,42,Business travel,Business,404,4,4,4,4,2,4,4,5,5,5,5,4,5,3,79,79.0,satisfied
23739,Female,disloyal Customer,23,Business travel,Eco,639,3,0,3,1,1,3,1,1,4,1,3,2,5,1,4,10.0,neutral or dissatisfied
16605,Male,Loyal Customer,33,Business travel,Business,3605,5,1,5,5,3,3,3,3,3,4,1,2,1,3,0,6.0,satisfied
61210,Male,Loyal Customer,37,Business travel,Business,967,2,5,5,5,4,2,2,2,2,2,2,3,2,3,42,37.0,neutral or dissatisfied
43108,Female,Loyal Customer,45,Personal Travel,Eco,192,2,5,2,3,4,5,4,3,3,2,3,3,3,3,99,104.0,neutral or dissatisfied
56233,Female,Loyal Customer,37,Personal Travel,Eco,1608,4,1,4,4,5,4,5,5,4,2,3,2,4,5,5,24.0,neutral or dissatisfied
83327,Male,Loyal Customer,46,Business travel,Business,2105,3,3,3,3,2,4,4,3,3,2,3,3,3,4,0,6.0,satisfied
127967,Male,Loyal Customer,18,Personal Travel,Eco,1999,3,5,3,4,2,3,2,2,4,2,5,3,5,2,0,0.0,neutral or dissatisfied
110557,Female,Loyal Customer,45,Business travel,Business,3826,3,1,1,1,1,3,4,3,3,3,3,3,3,3,39,24.0,neutral or dissatisfied
14549,Female,Loyal Customer,35,Personal Travel,Eco,368,3,1,2,3,2,2,2,2,4,2,2,3,3,2,111,117.0,neutral or dissatisfied
42526,Male,Loyal Customer,29,Business travel,Business,2507,2,1,1,1,2,2,2,2,2,2,2,1,1,2,0,0.0,neutral or dissatisfied
93877,Male,Loyal Customer,50,Business travel,Business,1521,3,3,3,3,2,4,4,4,4,5,4,3,4,5,35,42.0,satisfied
100933,Male,Loyal Customer,67,Personal Travel,Eco,838,3,5,3,5,2,3,2,2,4,2,5,5,4,2,0,5.0,neutral or dissatisfied
52155,Female,Loyal Customer,8,Personal Travel,Business,651,3,3,3,3,1,3,1,1,3,3,5,2,3,1,0,7.0,neutral or dissatisfied
118979,Female,Loyal Customer,51,Business travel,Business,3542,4,4,4,4,3,4,5,3,3,3,3,4,3,4,7,5.0,satisfied
77898,Female,disloyal Customer,26,Business travel,Business,610,1,0,1,4,3,1,3,3,5,3,5,4,5,3,0,0.0,neutral or dissatisfied
6305,Female,Loyal Customer,14,Personal Travel,Business,315,3,4,3,3,5,3,1,5,3,5,4,5,4,5,11,7.0,neutral or dissatisfied
59276,Female,Loyal Customer,22,Personal Travel,Business,3302,3,3,3,3,3,3,3,3,1,4,3,3,3,3,1,0.0,neutral or dissatisfied
112475,Male,Loyal Customer,70,Personal Travel,Eco,819,3,0,3,3,4,3,1,4,3,4,5,4,5,4,2,0.0,neutral or dissatisfied
32278,Male,Loyal Customer,69,Business travel,Business,163,0,5,0,3,5,3,4,5,5,5,5,4,5,4,47,57.0,satisfied
25877,Female,disloyal Customer,49,Business travel,Eco,907,4,4,4,3,4,4,4,4,4,1,3,1,2,4,15,0.0,neutral or dissatisfied
79005,Male,Loyal Customer,39,Business travel,Business,226,1,1,1,1,4,4,4,4,4,4,4,3,4,3,0,0.0,satisfied
64995,Female,disloyal Customer,26,Business travel,Eco,551,3,4,3,5,2,3,2,2,4,1,2,5,5,2,0,0.0,neutral or dissatisfied
28537,Male,Loyal Customer,37,Business travel,Business,2640,2,4,4,4,3,1,2,2,2,2,2,2,2,1,5,0.0,neutral or dissatisfied
124330,Female,Loyal Customer,20,Personal Travel,Eco Plus,255,1,5,1,1,2,1,2,2,4,1,1,4,5,2,0,3.0,neutral or dissatisfied
23453,Male,Loyal Customer,27,Business travel,Business,576,2,2,2,2,5,5,5,5,2,4,5,1,4,5,14,32.0,satisfied
115776,Male,disloyal Customer,33,Business travel,Business,362,1,1,1,3,2,1,3,2,3,4,3,1,3,2,82,86.0,neutral or dissatisfied
94145,Male,Loyal Customer,52,Business travel,Business,277,4,4,4,4,3,4,4,4,4,4,4,2,4,4,0,0.0,neutral or dissatisfied
90388,Female,Loyal Customer,24,Personal Travel,Business,515,1,2,2,4,1,2,1,1,2,4,4,3,3,1,69,57.0,neutral or dissatisfied
60631,Male,Loyal Customer,32,Business travel,Business,1620,1,1,1,1,4,5,4,4,5,2,3,3,4,4,0,0.0,satisfied
30741,Female,Loyal Customer,50,Business travel,Eco,589,1,2,2,2,5,3,4,1,1,1,1,4,1,4,0,0.0,neutral or dissatisfied
15994,Male,Loyal Customer,28,Business travel,Eco,780,4,1,1,1,4,4,4,4,5,1,5,1,3,4,0,0.0,satisfied
14882,Male,Loyal Customer,54,Business travel,Eco,343,1,4,4,4,1,1,1,1,1,5,3,4,4,1,78,70.0,neutral or dissatisfied
106949,Female,Loyal Customer,44,Business travel,Business,937,5,5,5,5,4,4,4,5,5,5,5,5,5,3,0,13.0,satisfied
56686,Male,Loyal Customer,66,Personal Travel,Eco,997,1,3,1,2,3,1,5,3,2,4,3,3,3,3,7,0.0,neutral or dissatisfied
26874,Female,disloyal Customer,25,Business travel,Eco,722,3,3,3,4,2,3,2,2,1,5,4,1,4,2,31,18.0,neutral or dissatisfied
55104,Male,Loyal Customer,38,Business travel,Eco,1104,4,5,5,5,4,4,4,4,5,5,3,3,5,4,4,2.0,satisfied
4065,Male,Loyal Customer,20,Personal Travel,Eco,479,3,2,3,3,4,3,4,4,4,2,2,4,3,4,18,10.0,neutral or dissatisfied
46644,Male,Loyal Customer,32,Business travel,Business,125,0,4,0,4,1,1,1,1,1,3,3,1,4,1,0,0.0,satisfied
41729,Female,disloyal Customer,40,Business travel,Business,695,4,4,4,3,2,4,1,2,1,4,5,5,4,2,0,4.0,neutral or dissatisfied
76977,Female,Loyal Customer,45,Business travel,Business,469,2,1,1,1,1,4,3,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
66019,Female,Loyal Customer,43,Business travel,Business,1055,2,2,2,2,4,4,4,3,3,3,3,5,3,4,2,0.0,satisfied
92493,Male,Loyal Customer,45,Business travel,Eco,447,5,2,2,2,5,3,3,3,2,4,3,3,3,3,559,555.0,satisfied
111685,Female,Loyal Customer,27,Personal Travel,Business,495,2,4,2,4,5,2,5,5,2,4,4,2,4,5,3,6.0,neutral or dissatisfied
100247,Female,Loyal Customer,28,Business travel,Business,1053,1,2,2,2,1,1,1,1,4,2,3,1,4,1,0,0.0,neutral or dissatisfied
78462,Male,Loyal Customer,38,Business travel,Business,666,2,2,2,2,3,5,4,4,4,4,4,4,4,4,83,81.0,satisfied
62518,Female,disloyal Customer,37,Business travel,Business,1846,1,1,1,4,4,1,2,4,5,5,5,4,4,4,0,16.0,neutral or dissatisfied
26656,Male,disloyal Customer,45,Business travel,Eco,115,2,5,2,1,4,2,4,4,3,2,5,2,4,4,0,0.0,neutral or dissatisfied
100924,Female,disloyal Customer,21,Business travel,Eco,838,3,3,3,3,5,3,5,5,3,3,5,5,5,5,0,0.0,neutral or dissatisfied
103065,Female,Loyal Customer,65,Business travel,Eco,386,4,4,4,4,3,1,1,4,4,4,4,2,4,2,55,22.0,satisfied
81592,Male,Loyal Customer,45,Business travel,Business,334,1,1,1,1,5,5,5,5,5,5,5,4,5,5,0,2.0,satisfied
