id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
21395,Female,Loyal Customer,56,Business travel,Business,377,3,3,3,3,5,2,2,4,4,5,4,1,4,4,34,32.0,satisfied
118607,Female,disloyal Customer,37,Business travel,Eco,325,2,1,2,4,3,2,3,3,4,5,4,4,3,3,0,0.0,neutral or dissatisfied
8758,Male,Loyal Customer,19,Personal Travel,Eco,1147,1,4,1,2,1,1,1,1,3,2,4,3,4,1,97,84.0,neutral or dissatisfied
58662,Female,Loyal Customer,16,Personal Travel,Eco,867,4,4,4,1,2,4,1,2,4,5,5,5,5,2,17,0.0,satisfied
25547,Male,Loyal Customer,34,Business travel,Eco Plus,516,5,5,5,5,5,4,5,5,2,5,5,4,3,5,11,21.0,satisfied
67361,Female,disloyal Customer,37,Business travel,Business,241,2,2,2,3,3,2,4,3,1,2,4,3,3,3,25,20.0,neutral or dissatisfied
114462,Male,disloyal Customer,21,Business travel,Business,390,5,4,5,5,2,5,2,2,3,5,4,3,5,2,0,0.0,satisfied
13474,Female,Loyal Customer,24,Business travel,Eco Plus,409,3,1,1,1,3,4,5,3,2,4,1,2,4,3,0,0.0,satisfied
36959,Male,disloyal Customer,24,Business travel,Eco,667,2,5,2,4,2,2,1,2,1,2,4,2,4,2,0,0.0,neutral or dissatisfied
46671,Male,Loyal Customer,35,Personal Travel,Eco,73,5,4,0,3,2,0,2,2,1,1,3,3,3,2,0,0.0,satisfied
28087,Male,Loyal Customer,44,Business travel,Business,873,5,5,5,5,2,5,4,3,3,3,3,3,3,3,0,0.0,satisfied
47073,Male,Loyal Customer,69,Personal Travel,Eco,639,1,3,1,3,5,1,3,5,4,4,2,2,2,5,15,0.0,neutral or dissatisfied
40219,Male,Loyal Customer,37,Business travel,Eco,387,5,2,2,2,5,5,5,5,3,5,3,3,5,5,0,11.0,satisfied
92307,Female,Loyal Customer,38,Business travel,Business,2486,2,5,5,5,4,2,4,2,2,2,2,4,2,2,0,0.0,neutral or dissatisfied
45262,Male,Loyal Customer,57,Business travel,Business,2076,5,5,5,5,3,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
69616,Female,Loyal Customer,49,Business travel,Business,2475,3,3,3,3,4,5,5,3,2,5,5,5,3,5,5,29.0,satisfied
104249,Female,Loyal Customer,50,Business travel,Eco,876,5,2,2,2,1,2,1,5,5,5,5,5,5,2,83,69.0,satisfied
107886,Male,Loyal Customer,61,Business travel,Eco Plus,228,2,4,4,4,2,2,2,2,4,2,4,4,4,2,0,0.0,neutral or dissatisfied
63327,Female,disloyal Customer,20,Business travel,Eco,337,3,1,3,3,2,3,5,2,4,5,3,3,2,2,0,0.0,neutral or dissatisfied
53053,Male,Loyal Customer,65,Personal Travel,Eco,1190,3,4,3,3,4,3,4,4,4,5,5,5,4,4,19,10.0,neutral or dissatisfied
73021,Female,Loyal Customer,52,Personal Travel,Eco,1096,1,0,1,2,1,4,4,2,2,1,2,2,2,1,0,2.0,neutral or dissatisfied
48923,Female,Loyal Customer,33,Business travel,Eco,153,5,5,5,5,5,4,5,5,2,2,4,5,5,5,3,0.0,satisfied
29500,Female,Loyal Customer,12,Personal Travel,Eco,1107,2,5,2,4,2,2,2,2,3,5,4,4,5,2,0,0.0,neutral or dissatisfied
94444,Female,Loyal Customer,52,Business travel,Business,496,1,1,1,1,2,4,4,5,5,5,5,5,5,5,0,1.0,satisfied
110768,Male,disloyal Customer,24,Business travel,Eco,849,0,0,0,1,2,0,2,2,4,3,4,5,4,2,0,0.0,satisfied
61681,Female,Loyal Customer,27,Business travel,Business,1504,4,4,2,4,4,4,4,4,4,1,4,4,4,4,0,0.0,neutral or dissatisfied
41685,Male,Loyal Customer,52,Personal Travel,Eco,347,3,2,3,4,3,3,3,3,1,3,3,2,3,3,0,0.0,neutral or dissatisfied
34794,Female,Loyal Customer,39,Personal Travel,Eco,264,2,2,2,4,2,2,2,2,3,3,4,2,4,2,0,5.0,neutral or dissatisfied
4622,Male,Loyal Customer,45,Business travel,Business,327,0,0,0,1,4,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
3313,Female,Loyal Customer,49,Business travel,Business,1613,2,1,1,1,2,3,4,2,2,2,2,1,2,2,46,66.0,neutral or dissatisfied
10350,Male,Loyal Customer,27,Business travel,Business,301,5,5,3,5,4,4,4,4,3,4,5,5,5,4,22,24.0,satisfied
59248,Female,disloyal Customer,18,Business travel,Business,1261,5,0,5,1,5,2,2,3,2,3,4,2,5,2,18,39.0,satisfied
50889,Female,Loyal Customer,32,Personal Travel,Eco,337,3,3,3,3,1,3,1,1,2,3,3,3,3,1,3,1.0,neutral or dissatisfied
17716,Male,Loyal Customer,45,Business travel,Business,1666,3,3,3,3,2,3,5,4,4,4,4,4,4,1,10,0.0,satisfied
52707,Female,Loyal Customer,56,Personal Travel,Eco Plus,584,4,4,4,2,2,4,4,1,1,4,1,3,1,3,0,0.0,neutral or dissatisfied
92347,Male,Loyal Customer,58,Business travel,Eco,2556,2,3,3,3,2,2,2,3,5,2,2,2,1,2,0,21.0,neutral or dissatisfied
97698,Male,Loyal Customer,60,Business travel,Business,3647,2,2,2,2,4,5,5,5,5,4,5,5,5,5,0,0.0,satisfied
109653,Female,Loyal Customer,30,Business travel,Business,1660,1,3,3,3,1,1,1,1,3,3,4,3,4,1,34,14.0,neutral or dissatisfied
100445,Female,Loyal Customer,63,Business travel,Business,3471,3,5,5,5,3,4,3,3,3,3,3,4,3,2,47,49.0,neutral or dissatisfied
119258,Male,Loyal Customer,39,Business travel,Business,3090,4,5,5,5,1,3,4,3,3,3,4,1,3,1,0,0.0,neutral or dissatisfied
99510,Male,Loyal Customer,33,Personal Travel,Eco,283,4,5,2,3,1,2,1,1,5,4,4,5,4,1,0,0.0,neutral or dissatisfied
126004,Male,Loyal Customer,35,Business travel,Business,3928,2,2,2,2,4,4,4,3,3,4,3,4,3,5,0,0.0,satisfied
92647,Female,Loyal Customer,70,Personal Travel,Eco,453,2,3,5,3,4,1,4,2,2,5,3,4,2,2,0,0.0,neutral or dissatisfied
106777,Male,Loyal Customer,43,Business travel,Business,2927,2,2,2,2,5,4,4,4,4,5,4,5,4,4,0,3.0,satisfied
108205,Female,Loyal Customer,43,Business travel,Business,3067,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
71946,Female,disloyal Customer,55,Business travel,Business,1440,2,2,2,3,4,2,4,4,1,4,3,2,3,4,0,0.0,neutral or dissatisfied
32668,Male,Loyal Customer,33,Business travel,Business,163,2,4,4,4,1,1,2,1,1,2,3,3,4,1,0,0.0,neutral or dissatisfied
35171,Female,Loyal Customer,25,Business travel,Business,1069,3,3,3,3,4,5,4,4,5,5,5,4,1,4,0,0.0,satisfied
58839,Female,Loyal Customer,70,Personal Travel,Eco Plus,1012,1,5,1,2,1,5,3,5,5,1,2,2,5,3,35,37.0,neutral or dissatisfied
79193,Male,Loyal Customer,45,Business travel,Business,1990,2,1,2,2,3,3,5,5,5,5,5,4,5,5,2,0.0,satisfied
31747,Male,Loyal Customer,14,Personal Travel,Eco Plus,967,0,5,1,1,3,1,3,3,3,5,5,3,5,3,4,0.0,satisfied
105049,Male,Loyal Customer,35,Personal Travel,Eco,255,2,5,0,1,1,0,1,1,5,5,4,3,5,1,27,14.0,neutral or dissatisfied
54327,Male,Loyal Customer,30,Personal Travel,Eco,1597,0,2,0,4,1,0,1,1,4,1,2,2,3,1,0,0.0,satisfied
64352,Female,Loyal Customer,66,Business travel,Eco,758,3,5,5,5,5,4,1,3,3,3,3,3,3,3,0,0.0,satisfied
97385,Male,Loyal Customer,40,Personal Travel,Eco,347,3,4,3,3,5,3,5,5,3,2,5,5,4,5,0,0.0,neutral or dissatisfied
14183,Female,Loyal Customer,45,Business travel,Eco,620,5,1,1,1,2,2,2,5,5,5,5,3,5,1,9,0.0,satisfied
2606,Female,Loyal Customer,65,Personal Travel,Eco,280,3,4,4,1,5,5,5,4,4,4,4,4,4,3,0,6.0,neutral or dissatisfied
43427,Male,disloyal Customer,28,Business travel,Eco,748,4,5,5,2,1,5,1,1,5,2,4,5,3,1,75,112.0,satisfied
3203,Female,Loyal Customer,55,Personal Travel,Eco,585,4,5,5,4,4,4,5,3,3,5,5,4,3,5,0,0.0,neutral or dissatisfied
43993,Male,Loyal Customer,30,Business travel,Business,3091,1,1,1,1,2,2,2,2,4,4,4,2,2,2,0,0.0,satisfied
46200,Male,Loyal Customer,39,Business travel,Eco Plus,472,1,1,1,1,1,1,1,1,4,4,3,4,3,1,50,39.0,neutral or dissatisfied
80805,Male,Loyal Customer,49,Business travel,Business,3016,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,4.0,satisfied
6111,Male,Loyal Customer,55,Personal Travel,Business,475,3,3,3,3,3,1,1,3,3,4,4,1,4,1,197,185.0,neutral or dissatisfied
75034,Male,Loyal Customer,28,Personal Travel,Eco,236,4,4,4,1,5,4,2,5,4,3,4,3,5,5,6,0.0,neutral or dissatisfied
112686,Female,Loyal Customer,32,Business travel,Business,2454,1,1,1,1,2,2,2,2,4,2,4,5,4,2,0,0.0,satisfied
170,Female,Loyal Customer,36,Personal Travel,Eco,227,3,5,3,2,2,3,2,2,4,4,5,3,5,2,0,0.0,neutral or dissatisfied
62600,Female,disloyal Customer,33,Business travel,Eco,1106,1,1,1,2,3,1,3,3,4,1,1,5,5,3,0,0.0,neutral or dissatisfied
74288,Male,disloyal Customer,17,Business travel,Eco,2288,3,3,3,4,4,3,5,4,2,3,3,1,3,4,0,4.0,neutral or dissatisfied
22284,Female,Loyal Customer,30,Business travel,Business,83,5,5,4,5,5,5,4,5,4,1,3,3,3,5,0,0.0,satisfied
69706,Male,disloyal Customer,28,Business travel,Eco,1372,1,1,1,4,5,1,5,5,4,5,3,1,3,5,0,0.0,neutral or dissatisfied
25437,Male,Loyal Customer,48,Business travel,Business,1855,3,3,3,3,1,2,3,5,5,4,5,2,5,2,1,5.0,satisfied
36527,Male,disloyal Customer,28,Business travel,Eco,1237,3,3,3,4,3,3,5,3,4,4,1,1,3,3,2,0.0,neutral or dissatisfied
4103,Female,Loyal Customer,44,Business travel,Business,3890,3,3,1,3,4,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
39155,Female,Loyal Customer,8,Personal Travel,Eco Plus,190,4,5,4,3,1,4,1,1,5,4,4,4,5,1,0,0.0,neutral or dissatisfied
65824,Female,disloyal Customer,71,Business travel,Eco,1389,3,3,3,3,4,3,4,4,1,2,2,3,2,4,68,43.0,neutral or dissatisfied
112943,Male,Loyal Customer,36,Personal Travel,Eco,1642,3,4,4,3,3,4,3,3,2,1,5,4,5,3,36,13.0,neutral or dissatisfied
50526,Female,Loyal Customer,52,Personal Travel,Eco,363,4,5,4,1,4,5,4,2,2,4,2,4,2,5,1,0.0,neutral or dissatisfied
3438,Male,Loyal Customer,10,Personal Travel,Eco,296,2,4,2,5,2,2,2,2,3,3,4,4,4,2,0,0.0,neutral or dissatisfied
112563,Female,Loyal Customer,52,Business travel,Business,3004,1,1,1,1,3,5,5,3,3,4,3,3,3,4,23,22.0,satisfied
44457,Female,disloyal Customer,47,Business travel,Eco Plus,802,2,2,2,4,2,2,2,2,2,4,4,1,3,2,0,0.0,neutral or dissatisfied
11133,Female,Loyal Customer,9,Personal Travel,Eco,74,5,4,5,2,3,5,4,3,3,2,5,5,5,3,0,0.0,satisfied
81176,Female,Loyal Customer,60,Business travel,Business,980,2,2,2,2,2,4,5,4,4,4,4,5,4,4,39,17.0,satisfied
25847,Female,disloyal Customer,11,Business travel,Eco,484,1,3,2,4,5,2,5,5,3,5,4,3,3,5,30,28.0,neutral or dissatisfied
10682,Female,Loyal Customer,50,Business travel,Business,201,3,3,3,3,3,4,5,4,4,4,4,3,4,3,28,28.0,satisfied
8795,Male,Loyal Customer,48,Business travel,Business,1771,4,4,2,2,5,3,4,4,4,4,4,4,4,4,52,47.0,neutral or dissatisfied
106838,Female,disloyal Customer,34,Business travel,Eco,1733,2,1,1,4,2,2,2,2,4,4,2,2,3,2,1,8.0,neutral or dissatisfied
39271,Female,disloyal Customer,50,Business travel,Eco,160,2,2,3,4,4,3,1,4,1,2,4,2,3,4,0,6.0,neutral or dissatisfied
45306,Male,Loyal Customer,57,Business travel,Eco,175,5,5,5,5,5,5,5,5,1,4,1,5,4,5,0,1.0,satisfied
18191,Female,Loyal Customer,34,Business travel,Eco,224,0,0,0,1,4,0,4,4,3,1,1,4,3,4,44,40.0,satisfied
16217,Female,disloyal Customer,35,Business travel,Eco Plus,212,2,3,3,2,3,3,3,3,4,2,5,5,2,3,3,0.0,neutral or dissatisfied
61526,Male,disloyal Customer,47,Personal Travel,Eco,2442,2,4,2,2,3,2,3,3,5,2,4,4,5,3,0,0.0,neutral or dissatisfied
58852,Female,disloyal Customer,21,Business travel,Eco,888,2,1,1,2,3,1,3,3,4,3,4,4,4,3,7,3.0,neutral or dissatisfied
24168,Female,Loyal Customer,34,Business travel,Business,170,3,3,3,3,1,3,4,4,4,4,5,2,4,2,0,0.0,satisfied
23576,Male,Loyal Customer,39,Business travel,Business,792,5,5,5,5,2,2,4,4,4,4,4,5,4,5,0,0.0,satisfied
81134,Female,Loyal Customer,56,Personal Travel,Eco,991,3,4,3,2,3,5,4,5,5,3,5,4,5,5,0,0.0,neutral or dissatisfied
119155,Male,disloyal Customer,34,Business travel,Business,290,1,1,1,3,4,1,4,4,1,5,3,3,4,4,0,0.0,neutral or dissatisfied
63766,Female,Loyal Customer,53,Personal Travel,Business,1721,2,4,2,3,5,4,4,5,5,2,5,3,5,3,33,27.0,neutral or dissatisfied
73172,Male,Loyal Customer,45,Business travel,Business,1258,5,5,3,5,3,5,5,4,4,4,4,4,4,3,8,0.0,satisfied
55047,Female,Loyal Customer,36,Business travel,Business,1608,1,4,4,4,2,2,2,1,1,1,1,1,1,1,14,0.0,neutral or dissatisfied
120709,Male,Loyal Customer,53,Business travel,Business,280,0,0,0,2,2,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
69518,Female,Loyal Customer,64,Business travel,Business,3147,3,4,4,4,3,3,3,3,1,4,3,3,1,3,43,30.0,neutral or dissatisfied
109355,Male,Loyal Customer,46,Business travel,Business,1046,1,1,1,1,2,5,5,5,5,5,5,3,5,3,39,36.0,satisfied
114624,Male,Loyal Customer,41,Business travel,Business,1849,3,3,3,3,4,4,5,5,5,5,5,3,5,3,1,0.0,satisfied
21405,Male,Loyal Customer,44,Business travel,Business,3150,3,1,1,1,1,3,1,3,3,3,3,1,3,1,12,41.0,neutral or dissatisfied
17834,Male,Loyal Customer,48,Business travel,Eco Plus,1214,2,4,4,4,2,2,2,2,3,5,5,1,3,2,0,0.0,satisfied
118925,Female,Loyal Customer,21,Personal Travel,Eco,570,2,1,2,2,3,2,3,3,3,2,2,4,2,3,0,0.0,neutral or dissatisfied
80472,Female,Loyal Customer,33,Business travel,Business,2772,4,1,1,1,4,4,3,4,4,4,4,1,4,3,0,0.0,neutral or dissatisfied
9594,Female,Loyal Customer,19,Personal Travel,Eco,229,2,4,2,3,3,2,3,3,5,4,4,4,5,3,0,0.0,neutral or dissatisfied
65208,Male,Loyal Customer,43,Business travel,Business,3514,1,1,2,1,3,5,4,5,5,5,5,4,5,3,16,13.0,satisfied
87187,Female,Loyal Customer,55,Business travel,Business,3390,4,1,1,1,5,4,4,4,4,4,4,2,4,2,2,0.0,neutral or dissatisfied
65289,Male,Loyal Customer,32,Personal Travel,Eco Plus,224,2,5,2,2,1,2,1,1,5,2,5,4,5,1,0,0.0,neutral or dissatisfied
108919,Male,Loyal Customer,59,Personal Travel,Eco,1183,2,4,2,3,3,2,3,3,3,4,3,5,5,3,7,10.0,neutral or dissatisfied
24639,Female,Loyal Customer,68,Business travel,Eco Plus,666,5,3,3,3,3,1,4,5,5,5,5,5,5,5,26,12.0,satisfied
55941,Male,Loyal Customer,42,Business travel,Business,733,3,3,3,3,3,5,5,3,3,3,3,4,3,5,56,79.0,satisfied
113947,Male,Loyal Customer,33,Business travel,Business,1728,4,4,4,4,4,4,4,4,3,3,3,3,5,4,5,0.0,satisfied
50357,Male,Loyal Customer,52,Business travel,Eco,308,2,3,3,3,3,2,3,3,3,5,3,1,4,3,5,0.0,neutral or dissatisfied
10751,Female,Loyal Customer,51,Business travel,Business,3674,1,1,1,1,2,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
79822,Male,Loyal Customer,43,Business travel,Business,2149,1,1,1,1,5,4,4,2,2,2,2,5,2,4,0,0.0,satisfied
65874,Male,Loyal Customer,61,Personal Travel,Eco,1521,3,2,3,3,4,3,4,4,1,4,3,4,3,4,0,0.0,neutral or dissatisfied
26199,Female,Loyal Customer,30,Business travel,Business,3500,1,1,1,1,1,2,1,1,4,1,4,1,3,1,18,24.0,neutral or dissatisfied
67907,Female,Loyal Customer,53,Personal Travel,Eco,1188,2,5,2,2,5,4,5,2,2,2,2,5,2,5,0,0.0,neutral or dissatisfied
128231,Female,Loyal Customer,33,Personal Travel,Eco,602,2,5,2,1,4,2,4,4,4,1,3,1,1,4,0,0.0,neutral or dissatisfied
69803,Female,Loyal Customer,27,Business travel,Business,3431,1,4,3,3,1,1,1,1,4,4,3,4,4,1,0,0.0,neutral or dissatisfied
57496,Female,disloyal Customer,21,Business travel,Business,1075,5,0,5,1,2,5,2,2,5,3,4,5,4,2,0,0.0,satisfied
42673,Male,Loyal Customer,27,Business travel,Business,3057,1,1,1,1,4,4,4,4,2,4,3,5,3,4,0,0.0,satisfied
37663,Male,Loyal Customer,59,Personal Travel,Eco,1005,1,5,1,2,5,1,1,5,1,3,2,3,3,5,4,0.0,neutral or dissatisfied
47929,Male,Loyal Customer,7,Personal Travel,Eco,550,1,2,1,4,5,1,3,5,3,2,4,1,3,5,0,12.0,neutral or dissatisfied
28075,Male,Loyal Customer,40,Personal Travel,Eco,2607,4,2,4,3,4,4,4,1,1,1,3,4,1,4,98,74.0,neutral or dissatisfied
51621,Male,Loyal Customer,39,Business travel,Eco,370,5,1,1,1,5,5,5,5,1,2,4,3,5,5,13,0.0,satisfied
13132,Male,Loyal Customer,33,Business travel,Business,2802,3,3,3,3,4,4,4,4,4,1,4,5,2,4,4,3.0,satisfied
107577,Male,Loyal Customer,31,Personal Travel,Eco,1521,3,3,3,4,2,3,1,2,4,1,2,4,4,2,6,8.0,neutral or dissatisfied
126052,Female,Loyal Customer,42,Business travel,Business,3358,5,5,5,5,3,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
114473,Male,disloyal Customer,23,Business travel,Business,446,1,1,1,3,3,1,1,3,2,4,2,2,3,3,66,64.0,neutral or dissatisfied
68248,Male,Loyal Customer,53,Business travel,Eco,231,5,1,1,1,5,5,5,5,3,2,3,2,5,5,0,0.0,satisfied
57575,Male,disloyal Customer,44,Business travel,Business,1597,4,4,4,2,4,4,4,4,4,3,3,5,5,4,21,4.0,satisfied
86910,Male,Loyal Customer,34,Business travel,Business,3859,2,3,3,3,3,3,3,2,2,1,2,3,2,2,9,0.0,neutral or dissatisfied
114127,Female,disloyal Customer,17,Business travel,Eco,862,5,5,5,1,2,5,2,2,3,3,4,4,4,2,0,0.0,satisfied
61443,Male,Loyal Customer,58,Business travel,Business,2419,3,3,3,3,4,4,5,3,3,4,3,4,3,5,15,0.0,satisfied
64172,Female,Loyal Customer,29,Personal Travel,Eco,989,4,5,4,1,4,4,4,4,5,3,4,5,4,4,25,5.0,satisfied
17189,Male,Loyal Customer,62,Personal Travel,Eco,667,2,5,2,3,1,2,1,1,3,2,5,4,4,1,0,28.0,neutral or dissatisfied
15515,Female,Loyal Customer,44,Business travel,Eco Plus,164,5,5,5,5,3,3,5,5,5,5,5,1,5,5,0,0.0,satisfied
98192,Male,Loyal Customer,68,Business travel,Eco,327,3,5,5,5,3,3,3,3,4,2,4,2,4,3,1,0.0,neutral or dissatisfied
59174,Female,Loyal Customer,65,Personal Travel,Eco Plus,1723,4,5,4,4,4,5,5,3,3,4,3,4,3,5,102,100.0,neutral or dissatisfied
21685,Female,disloyal Customer,16,Business travel,Eco,708,2,2,2,3,3,2,3,3,4,3,3,2,3,3,0,0.0,neutral or dissatisfied
7436,Male,Loyal Customer,28,Personal Travel,Eco,522,1,5,1,1,3,1,3,3,5,2,5,3,4,3,0,0.0,neutral or dissatisfied
20635,Female,Loyal Customer,22,Business travel,Business,3134,2,2,2,2,5,4,5,5,3,2,2,4,5,5,31,28.0,satisfied
77390,Male,Loyal Customer,67,Business travel,Eco,190,3,5,5,5,3,3,3,3,3,4,3,3,3,3,71,42.0,neutral or dissatisfied
35275,Female,Loyal Customer,52,Business travel,Eco,1056,5,2,5,5,4,5,1,5,5,5,5,2,5,5,39,28.0,satisfied
103293,Male,Loyal Customer,44,Personal Travel,Eco,872,2,5,2,4,4,2,4,4,4,4,5,3,1,4,11,2.0,neutral or dissatisfied
19503,Female,Loyal Customer,49,Business travel,Business,3269,3,1,1,1,2,1,2,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
129410,Female,Loyal Customer,44,Business travel,Business,3076,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
51788,Female,Loyal Customer,13,Personal Travel,Eco,370,2,2,2,2,3,2,5,3,1,1,3,2,2,3,0,0.0,neutral or dissatisfied
119979,Female,Loyal Customer,70,Personal Travel,Eco,1009,2,5,2,4,4,4,5,4,4,2,1,4,4,5,0,0.0,neutral or dissatisfied
53423,Male,Loyal Customer,25,Business travel,Business,2253,2,2,2,2,5,5,5,5,4,4,5,3,4,5,0,0.0,satisfied
95464,Female,Loyal Customer,43,Business travel,Business,2732,2,2,2,2,5,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
128187,Female,Loyal Customer,36,Personal Travel,Eco,1849,3,1,3,2,3,3,3,3,1,2,1,3,2,3,3,10.0,neutral or dissatisfied
46688,Male,Loyal Customer,42,Personal Travel,Eco,141,2,4,0,3,3,0,3,3,4,5,1,4,3,3,0,0.0,neutral or dissatisfied
49973,Female,Loyal Customer,22,Business travel,Business,3341,4,2,2,2,4,4,4,4,2,4,4,1,3,4,22,4.0,neutral or dissatisfied
17086,Male,disloyal Customer,36,Business travel,Eco,416,3,0,3,5,3,3,3,3,3,2,1,5,1,3,8,0.0,neutral or dissatisfied
117012,Male,disloyal Customer,23,Business travel,Eco,646,4,3,4,4,4,4,1,4,4,2,3,4,4,4,15,9.0,neutral or dissatisfied
43271,Female,disloyal Customer,23,Business travel,Eco,387,2,0,2,2,3,2,3,3,3,3,3,5,3,3,0,0.0,neutral or dissatisfied
