id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
25483,Female,disloyal Customer,26,Business travel,Eco,547,4,4,4,2,3,4,3,3,3,3,1,1,3,3,0,0.0,neutral or dissatisfied
70016,Male,Loyal Customer,68,Business travel,Business,583,3,3,3,3,3,4,5,5,5,5,5,3,5,4,1,0.0,satisfied
128032,Female,Loyal Customer,34,Business travel,Business,1440,1,1,1,1,3,4,3,1,1,1,1,4,1,4,3,0.0,neutral or dissatisfied
64204,Male,Loyal Customer,67,Personal Travel,Eco,853,1,1,1,4,1,1,1,1,3,1,3,1,3,1,10,18.0,neutral or dissatisfied
76373,Female,Loyal Customer,28,Business travel,Business,931,2,2,2,2,3,4,3,3,3,4,5,5,4,3,29,33.0,satisfied
51855,Female,Loyal Customer,66,Business travel,Business,3758,3,3,3,3,3,3,3,4,4,4,4,5,4,4,5,16.0,satisfied
38313,Male,Loyal Customer,31,Business travel,Eco,1666,4,3,3,3,4,4,4,4,3,2,4,2,1,4,57,39.0,satisfied
35537,Male,Loyal Customer,58,Personal Travel,Eco,944,3,3,3,4,2,3,2,2,1,1,4,4,4,2,0,0.0,neutral or dissatisfied
106915,Female,Loyal Customer,26,Business travel,Business,1259,5,5,5,5,5,5,5,5,4,2,5,5,5,5,0,0.0,satisfied
31889,Male,Loyal Customer,35,Business travel,Business,2762,1,4,4,4,3,2,2,1,1,2,1,1,1,1,0,0.0,neutral or dissatisfied
120197,Female,Loyal Customer,57,Business travel,Business,2534,5,5,5,5,3,5,4,3,3,3,3,5,3,4,0,0.0,satisfied
96073,Female,Loyal Customer,30,Personal Travel,Eco,795,1,4,0,1,4,0,4,4,5,5,5,4,4,4,18,13.0,neutral or dissatisfied
58491,Female,Loyal Customer,9,Business travel,Business,3787,2,1,1,1,2,2,2,2,3,1,4,2,4,2,0,0.0,neutral or dissatisfied
7257,Female,Loyal Customer,45,Personal Travel,Eco,135,3,2,3,3,3,3,4,5,5,3,5,3,5,1,41,33.0,neutral or dissatisfied
44530,Female,Loyal Customer,39,Business travel,Eco,157,2,1,1,1,2,2,2,2,3,2,4,1,3,2,0,0.0,satisfied
114385,Male,Loyal Customer,48,Business travel,Business,853,3,1,3,3,2,4,4,4,4,4,4,4,4,3,16,12.0,satisfied
101652,Male,Loyal Customer,42,Business travel,Business,1733,2,2,2,2,4,3,4,4,4,4,4,5,4,5,26,21.0,satisfied
11595,Female,Loyal Customer,38,Business travel,Business,257,3,3,3,3,3,4,3,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
1,Male,disloyal Customer,48,Business travel,Business,821,3,3,3,3,5,3,5,5,3,2,5,4,5,5,2,5.0,neutral or dissatisfied
92824,Male,Loyal Customer,30,Business travel,Business,1587,4,4,4,4,3,3,3,3,4,3,4,4,5,3,0,0.0,satisfied
67051,Female,disloyal Customer,39,Business travel,Business,1017,2,2,2,4,5,2,5,5,4,3,4,2,3,5,0,0.0,neutral or dissatisfied
74543,Male,Loyal Customer,50,Business travel,Business,1464,1,1,1,1,5,5,5,4,4,4,4,3,4,5,16,17.0,satisfied
60735,Male,Loyal Customer,57,Business travel,Business,1725,2,2,2,2,5,4,4,3,2,3,4,4,5,4,143,121.0,satisfied
77924,Male,Loyal Customer,44,Personal Travel,Business,214,1,0,1,5,1,5,5,4,2,5,5,5,5,5,83,142.0,neutral or dissatisfied
80751,Male,Loyal Customer,21,Personal Travel,Eco,393,2,4,2,1,5,2,5,5,4,5,4,5,4,5,0,0.0,neutral or dissatisfied
76656,Male,Loyal Customer,64,Personal Travel,Eco,547,3,0,4,3,1,4,1,1,5,3,3,3,5,1,0,0.0,neutral or dissatisfied
119037,Female,Loyal Customer,61,Business travel,Business,2378,2,4,4,4,5,3,4,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
1741,Male,Loyal Customer,61,Personal Travel,Eco,489,1,2,1,4,2,1,2,2,2,1,3,3,3,2,0,9.0,neutral or dissatisfied
112119,Female,disloyal Customer,26,Business travel,Business,977,2,2,2,4,3,2,3,3,4,4,5,4,4,3,0,0.0,neutral or dissatisfied
34697,Female,disloyal Customer,24,Business travel,Eco,209,5,5,5,1,3,5,3,3,1,3,5,2,1,3,12,25.0,satisfied
19902,Female,Loyal Customer,32,Business travel,Eco,296,5,5,5,5,5,5,5,5,1,5,3,1,5,5,7,0.0,satisfied
89461,Female,Loyal Customer,36,Personal Travel,Eco,151,1,5,1,1,5,1,5,5,5,4,5,5,5,5,0,0.0,neutral or dissatisfied
14641,Female,disloyal Customer,20,Business travel,Eco,948,5,5,5,2,5,5,5,5,2,3,1,2,1,5,0,0.0,satisfied
120657,Female,Loyal Customer,53,Business travel,Business,3675,4,4,4,4,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
108641,Female,disloyal Customer,37,Business travel,Eco,528,3,3,4,3,4,4,4,4,3,1,4,1,4,4,8,0.0,neutral or dissatisfied
65642,Male,Loyal Customer,46,Personal Travel,Eco Plus,175,3,5,3,2,5,3,5,5,3,2,5,4,4,5,5,0.0,neutral or dissatisfied
48408,Female,Loyal Customer,54,Business travel,Business,846,4,4,4,4,3,4,4,5,5,5,5,3,5,4,11,0.0,satisfied
41866,Female,Loyal Customer,62,Personal Travel,Eco,483,3,4,3,3,4,2,3,3,3,3,3,2,3,1,0,13.0,neutral or dissatisfied
80247,Male,Loyal Customer,48,Personal Travel,Eco,1269,4,5,4,3,5,4,4,5,4,3,4,5,5,5,0,0.0,satisfied
122663,Female,Loyal Customer,54,Business travel,Business,361,3,3,2,3,5,4,4,4,4,4,4,5,4,4,0,5.0,satisfied
90714,Male,Loyal Customer,48,Business travel,Business,2123,2,4,4,4,1,4,4,2,2,2,2,3,2,3,9,0.0,neutral or dissatisfied
15742,Male,Loyal Customer,17,Personal Travel,Business,544,3,2,4,2,4,1,1,1,1,3,3,1,4,1,269,264.0,neutral or dissatisfied
99599,Female,Loyal Customer,57,Personal Travel,Eco,802,3,4,3,3,4,5,1,1,1,3,1,5,1,5,1,0.0,neutral or dissatisfied
54290,Male,Loyal Customer,28,Business travel,Business,1075,2,2,2,2,4,4,4,4,1,2,3,2,3,4,0,0.0,satisfied
17234,Female,Loyal Customer,32,Business travel,Business,872,2,2,2,2,5,4,5,5,5,5,4,2,2,5,0,0.0,satisfied
74880,Female,Loyal Customer,53,Business travel,Business,2475,5,5,5,5,2,5,4,4,4,4,4,5,4,4,2,0.0,satisfied
44760,Female,disloyal Customer,20,Business travel,Eco,1250,3,3,3,3,5,3,5,5,1,3,3,2,4,5,0,0.0,neutral or dissatisfied
12018,Female,Loyal Customer,38,Business travel,Eco,376,2,1,1,1,2,2,2,2,3,2,2,2,2,2,0,0.0,satisfied
89857,Male,Loyal Customer,32,Business travel,Business,1310,5,5,5,5,4,4,4,4,5,2,5,3,4,4,0,28.0,satisfied
36551,Female,Loyal Customer,31,Business travel,Business,1883,5,5,1,5,3,4,3,3,1,4,1,1,2,3,22,0.0,satisfied
116130,Male,Loyal Customer,20,Personal Travel,Eco,308,1,1,1,4,4,1,2,4,1,3,3,3,3,4,0,0.0,neutral or dissatisfied
33750,Female,disloyal Customer,21,Business travel,Business,266,2,3,2,3,4,2,4,4,4,4,3,2,2,4,0,0.0,neutral or dissatisfied
96456,Female,Loyal Customer,33,Business travel,Business,436,2,2,2,2,4,4,3,2,2,2,2,3,2,4,2,3.0,neutral or dissatisfied
91943,Male,Loyal Customer,54,Personal Travel,Eco,2475,4,1,4,1,5,4,5,5,4,5,1,2,1,5,0,0.0,satisfied
97100,Female,disloyal Customer,25,Business travel,Eco,1242,3,4,4,4,4,4,4,4,4,3,4,2,4,4,0,7.0,neutral or dissatisfied
27019,Male,Loyal Customer,26,Personal Travel,Eco,867,1,4,1,4,3,1,3,3,4,2,3,4,4,3,0,4.0,neutral or dissatisfied
82554,Male,Loyal Customer,51,Business travel,Business,3656,3,2,3,3,2,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
16855,Male,Loyal Customer,42,Business travel,Business,2140,1,1,4,1,3,2,3,4,4,4,4,4,4,5,6,30.0,satisfied
18417,Female,disloyal Customer,29,Business travel,Eco,750,3,3,3,4,5,3,1,5,2,3,3,2,4,5,0,0.0,neutral or dissatisfied
33024,Female,Loyal Customer,30,Personal Travel,Eco,163,2,5,2,2,3,2,3,3,5,4,4,4,5,3,0,0.0,neutral or dissatisfied
97705,Female,Loyal Customer,39,Personal Travel,Eco,456,3,3,1,2,3,1,3,3,3,2,3,4,3,3,29,25.0,neutral or dissatisfied
111638,Male,Loyal Customer,45,Business travel,Business,1290,3,3,3,3,5,4,4,5,5,5,5,5,5,4,4,0.0,satisfied
114089,Female,Loyal Customer,44,Personal Travel,Eco,1892,3,5,3,1,1,2,1,2,2,3,5,3,2,3,0,0.0,neutral or dissatisfied
112705,Female,disloyal Customer,22,Business travel,Eco,671,3,3,3,4,3,3,4,3,4,2,3,1,3,3,31,15.0,neutral or dissatisfied
26343,Female,Loyal Customer,52,Business travel,Eco,861,2,1,2,2,1,3,4,2,2,2,2,4,2,2,0,0.0,neutral or dissatisfied
3381,Male,Loyal Customer,35,Business travel,Business,315,1,5,5,5,4,3,2,1,1,1,1,3,1,3,11,26.0,neutral or dissatisfied
7694,Female,Loyal Customer,23,Personal Travel,Eco,604,1,4,1,1,4,1,4,4,3,5,2,1,4,4,0,1.0,neutral or dissatisfied
113439,Male,Loyal Customer,57,Business travel,Business,236,0,0,0,3,5,5,5,4,4,5,5,3,4,4,0,0.0,satisfied
26027,Female,Loyal Customer,67,Personal Travel,Eco,321,4,5,4,3,5,5,2,2,2,4,2,2,2,4,0,0.0,satisfied
14837,Female,disloyal Customer,18,Business travel,Eco,261,5,3,5,3,1,5,1,1,5,1,2,2,2,1,0,0.0,satisfied
128331,Female,Loyal Customer,52,Business travel,Business,1601,2,2,5,2,3,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
59824,Female,disloyal Customer,22,Business travel,Business,997,4,0,3,1,5,3,5,5,5,5,4,5,4,5,0,0.0,satisfied
109912,Female,disloyal Customer,57,Business travel,Eco,673,2,2,2,1,3,2,1,3,2,3,5,4,2,3,0,0.0,neutral or dissatisfied
32753,Male,Loyal Customer,36,Business travel,Business,2811,1,1,1,1,1,1,5,4,4,4,5,2,4,1,0,12.0,satisfied
46075,Female,Loyal Customer,39,Business travel,Eco,541,4,4,4,4,4,4,4,4,5,2,3,5,4,4,0,19.0,satisfied
29322,Female,Loyal Customer,21,Personal Travel,Eco,834,1,4,1,5,5,1,5,5,3,5,4,4,5,5,0,0.0,neutral or dissatisfied
11651,Female,disloyal Customer,22,Business travel,Business,925,5,0,5,1,2,5,2,2,4,4,5,5,5,2,59,61.0,satisfied
70656,Female,Loyal Customer,23,Personal Travel,Eco,946,3,3,3,4,3,3,3,3,4,1,3,1,3,3,0,0.0,neutral or dissatisfied
77371,Male,Loyal Customer,22,Business travel,Business,3610,1,5,5,5,1,1,1,1,2,2,3,4,2,1,0,0.0,neutral or dissatisfied
117265,Female,Loyal Customer,24,Personal Travel,Eco,369,2,3,2,3,2,2,1,2,2,2,2,3,2,2,2,0.0,neutral or dissatisfied
103197,Male,Loyal Customer,65,Personal Travel,Eco,814,3,2,3,3,3,3,2,3,2,3,1,4,3,3,1,0.0,neutral or dissatisfied
69768,Male,disloyal Customer,28,Business travel,Business,1085,4,4,4,5,3,4,3,3,4,5,4,5,4,3,0,0.0,satisfied
95374,Female,Loyal Customer,8,Personal Travel,Eco,239,1,4,1,3,5,1,5,5,5,5,4,4,4,5,1,0.0,neutral or dissatisfied
