id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
117506,Female,Loyal Customer,22,Personal Travel,Eco,507,2,2,2,3,4,2,4,4,1,2,4,1,4,4,3,0.0,neutral or dissatisfied
74420,Male,Loyal Customer,51,Business travel,Business,1438,4,4,5,4,3,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
102847,Male,Loyal Customer,65,Business travel,Business,1561,4,2,2,2,3,4,4,4,4,4,4,1,4,1,2,8.0,neutral or dissatisfied
110606,Male,disloyal Customer,24,Business travel,Eco Plus,488,1,2,0,3,3,0,2,3,2,5,3,4,3,3,3,0.0,neutral or dissatisfied
119731,Female,disloyal Customer,54,Business travel,Eco,925,1,2,2,3,2,2,2,2,3,4,3,1,4,2,0,0.0,neutral or dissatisfied
19923,Female,disloyal Customer,23,Business travel,Eco,240,1,2,1,4,1,1,1,1,4,2,3,3,3,1,76,77.0,neutral or dissatisfied
59699,Female,Loyal Customer,35,Personal Travel,Eco,861,2,5,2,3,2,2,2,2,5,3,4,3,4,2,0,0.0,neutral or dissatisfied
83644,Male,Loyal Customer,28,Personal Travel,Business,577,3,4,3,3,1,3,1,1,3,5,4,5,4,1,0,0.0,neutral or dissatisfied
103249,Male,Loyal Customer,50,Business travel,Business,667,4,4,4,4,5,4,5,2,2,2,2,3,2,5,14,4.0,satisfied
8674,Male,Loyal Customer,48,Business travel,Business,227,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
102494,Female,Loyal Customer,50,Personal Travel,Eco,386,3,4,3,2,2,5,4,5,5,3,5,5,5,4,9,4.0,neutral or dissatisfied
98216,Male,Loyal Customer,56,Business travel,Business,842,2,2,2,2,4,5,4,3,3,4,3,4,3,3,0,2.0,satisfied
126188,Female,Loyal Customer,19,Business travel,Business,328,3,1,1,1,3,3,3,3,1,1,4,3,4,3,16,8.0,neutral or dissatisfied
30041,Male,Loyal Customer,54,Business travel,Eco,213,2,4,4,4,2,2,2,4,5,4,3,2,2,2,172,168.0,neutral or dissatisfied
56479,Female,disloyal Customer,33,Business travel,Business,4963,2,2,2,1,2,3,3,3,4,5,5,3,4,3,75,171.0,neutral or dissatisfied
40686,Male,disloyal Customer,30,Business travel,Eco,588,1,4,1,3,2,1,1,2,4,5,3,4,3,2,0,0.0,neutral or dissatisfied
108733,Female,Loyal Customer,62,Personal Travel,Eco,591,3,4,3,3,3,5,5,1,1,3,1,3,1,5,50,62.0,neutral or dissatisfied
62237,Female,Loyal Customer,7,Personal Travel,Eco,2565,3,4,3,1,3,3,3,3,5,1,2,3,4,3,0,0.0,neutral or dissatisfied
34024,Female,Loyal Customer,10,Personal Travel,Eco,1617,4,5,4,3,4,4,4,4,3,4,4,4,5,4,12,14.0,neutral or dissatisfied
22986,Female,Loyal Customer,49,Personal Travel,Eco,817,3,4,3,4,4,2,4,3,3,3,3,4,3,4,2,0.0,neutral or dissatisfied
121484,Female,Loyal Customer,9,Personal Travel,Eco,257,2,1,2,4,3,2,3,3,3,1,4,1,3,3,0,0.0,neutral or dissatisfied
3082,Female,Loyal Customer,50,Business travel,Business,1761,5,5,5,5,4,5,4,3,3,3,3,3,3,5,0,0.0,satisfied
23106,Female,Loyal Customer,35,Business travel,Business,3418,2,2,2,2,2,3,5,5,5,5,5,4,5,2,0,0.0,satisfied
86765,Male,Loyal Customer,58,Business travel,Business,2742,1,1,1,1,2,4,4,5,5,5,5,4,5,3,88,96.0,satisfied
51734,Male,Loyal Customer,9,Personal Travel,Eco,425,3,2,3,4,3,3,3,3,2,2,2,2,3,3,0,0.0,neutral or dissatisfied
58679,Female,Loyal Customer,14,Personal Travel,Eco Plus,622,2,4,3,3,3,3,3,3,5,5,5,3,4,3,144,147.0,neutral or dissatisfied
86907,Female,Loyal Customer,39,Business travel,Business,341,3,3,3,3,5,4,5,5,5,5,5,5,5,3,5,7.0,satisfied
28212,Male,Loyal Customer,51,Personal Travel,Eco,859,1,5,1,1,1,1,1,1,5,5,5,4,4,1,0,0.0,neutral or dissatisfied
96289,Male,Loyal Customer,33,Personal Travel,Eco,460,2,5,2,5,1,2,1,1,3,3,5,3,5,1,19,8.0,neutral or dissatisfied
124619,Female,Loyal Customer,23,Business travel,Eco,1671,1,5,5,5,1,1,1,1,2,1,1,3,1,1,1,24.0,neutral or dissatisfied
33053,Female,Loyal Customer,15,Personal Travel,Eco,102,0,5,0,2,3,0,3,3,1,5,2,4,2,3,0,0.0,satisfied
92949,Male,Loyal Customer,23,Personal Travel,Eco,134,1,3,1,2,1,1,1,1,3,5,2,3,3,1,0,0.0,neutral or dissatisfied
3207,Female,Loyal Customer,14,Personal Travel,Eco,585,2,2,2,3,3,2,3,3,3,2,4,4,4,3,3,5.0,neutral or dissatisfied
31544,Female,Loyal Customer,11,Personal Travel,Eco,853,5,4,5,1,2,5,2,2,3,2,5,4,5,2,0,0.0,satisfied
114115,Female,Loyal Customer,34,Business travel,Business,957,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
106491,Female,disloyal Customer,34,Business travel,Business,495,2,2,2,4,2,2,4,2,5,5,5,3,4,2,0,0.0,neutral or dissatisfied
62072,Female,Loyal Customer,47,Personal Travel,Eco,2586,5,4,5,3,5,4,1,4,4,4,4,4,4,5,0,0.0,satisfied
98615,Male,Loyal Customer,55,Business travel,Business,920,4,4,4,4,3,4,4,5,5,5,5,3,5,3,21,76.0,satisfied
124025,Male,Loyal Customer,14,Personal Travel,Eco,184,2,3,0,3,2,0,2,2,2,5,5,3,5,2,0,0.0,neutral or dissatisfied
89131,Female,Loyal Customer,39,Business travel,Eco,1947,4,3,3,3,4,4,4,4,4,4,3,3,2,4,100,80.0,neutral or dissatisfied
116856,Male,Loyal Customer,41,Business travel,Business,451,5,5,4,5,2,5,5,4,4,4,4,4,4,4,3,0.0,satisfied
45653,Female,Loyal Customer,21,Personal Travel,Eco,260,4,1,4,2,1,4,1,1,3,4,1,3,1,1,0,0.0,neutral or dissatisfied
81976,Female,Loyal Customer,23,Business travel,Business,1535,1,1,1,1,5,5,5,5,5,4,5,5,5,5,0,0.0,satisfied
96585,Female,Loyal Customer,42,Business travel,Business,1840,2,2,2,2,5,4,5,4,4,4,4,5,4,3,20,10.0,satisfied
48519,Female,disloyal Customer,20,Business travel,Eco,844,2,2,2,2,4,2,4,4,3,3,3,1,3,4,0,0.0,neutral or dissatisfied
66841,Female,Loyal Customer,24,Business travel,Business,331,4,4,2,4,3,4,3,3,1,3,3,5,3,3,2,0.0,satisfied
20760,Female,Loyal Customer,43,Business travel,Business,1949,5,5,5,5,3,5,5,2,2,2,2,3,2,4,0,0.0,satisfied
75506,Male,Loyal Customer,19,Personal Travel,Eco Plus,2585,2,4,2,5,2,2,2,2,3,3,4,5,4,2,0,0.0,neutral or dissatisfied
17012,Female,Loyal Customer,31,Business travel,Business,781,3,3,3,3,3,3,3,4,1,2,5,3,3,3,206,213.0,satisfied
92058,Male,Loyal Customer,56,Business travel,Eco,1576,4,3,3,3,4,4,4,4,1,2,4,3,3,4,0,0.0,neutral or dissatisfied
31103,Male,Loyal Customer,67,Personal Travel,Eco,1014,2,3,2,1,2,4,2,4,1,2,5,2,2,2,223,215.0,neutral or dissatisfied
102319,Female,Loyal Customer,59,Business travel,Business,2463,1,1,4,1,2,5,4,5,5,5,5,3,5,4,59,46.0,satisfied
27116,Female,Loyal Customer,26,Personal Travel,Business,2677,2,1,2,2,2,3,3,1,4,2,2,3,2,3,0,0.0,neutral or dissatisfied
9521,Male,disloyal Customer,48,Business travel,Business,288,4,4,4,3,4,5,5,3,3,4,3,5,3,5,255,255.0,neutral or dissatisfied
45995,Male,Loyal Customer,32,Personal Travel,Eco,483,4,1,4,4,2,4,2,2,2,2,3,3,3,2,35,28.0,neutral or dissatisfied
96483,Male,Loyal Customer,43,Business travel,Business,2122,2,2,2,2,5,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
89222,Male,Loyal Customer,16,Personal Travel,Eco,2139,2,4,2,2,1,2,1,1,5,5,5,5,4,1,0,0.0,neutral or dissatisfied
40962,Female,Loyal Customer,25,Business travel,Eco,507,5,2,5,2,5,5,5,5,2,3,3,2,4,5,0,4.0,satisfied
11211,Female,Loyal Customer,12,Personal Travel,Eco,429,1,4,1,4,3,1,3,3,1,1,4,1,4,3,9,57.0,neutral or dissatisfied
124657,Female,disloyal Customer,32,Business travel,Business,399,2,2,2,2,1,2,1,1,3,3,4,3,5,1,0,10.0,neutral or dissatisfied
118459,Male,Loyal Customer,46,Business travel,Business,451,1,1,1,1,5,5,4,4,4,5,4,3,4,3,35,28.0,satisfied
37865,Male,disloyal Customer,27,Business travel,Eco,1023,3,4,4,3,4,4,4,4,1,4,5,1,4,4,3,0.0,neutral or dissatisfied
23206,Female,disloyal Customer,25,Business travel,Eco Plus,223,2,3,2,2,3,2,3,3,2,4,1,3,5,3,0,0.0,neutral or dissatisfied
102444,Male,Loyal Customer,36,Personal Travel,Eco,226,2,5,0,2,3,0,3,3,4,2,4,4,4,3,5,1.0,neutral or dissatisfied
100749,Male,Loyal Customer,41,Personal Travel,Eco,328,2,3,1,3,2,1,2,2,1,2,3,1,2,2,9,4.0,neutral or dissatisfied
60723,Female,Loyal Customer,26,Personal Travel,Eco,1605,1,5,0,3,0,5,5,5,3,4,3,5,1,5,196,169.0,neutral or dissatisfied
56593,Male,Loyal Customer,43,Business travel,Eco,997,3,2,5,2,3,3,3,3,3,3,3,4,4,3,9,29.0,neutral or dissatisfied
81223,Female,Loyal Customer,58,Personal Travel,Eco,1426,3,5,3,2,2,4,3,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
120962,Male,Loyal Customer,47,Business travel,Business,1646,5,5,5,5,5,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
11052,Female,Loyal Customer,63,Personal Travel,Eco,429,5,3,5,2,4,2,1,4,4,5,2,1,4,5,26,27.0,satisfied
16279,Male,Loyal Customer,43,Personal Travel,Eco,946,4,3,4,1,1,4,1,1,5,3,1,3,3,1,29,23.0,neutral or dissatisfied
99143,Male,Loyal Customer,37,Business travel,Business,181,2,2,2,2,3,4,5,5,5,5,5,4,5,3,6,0.0,satisfied
50241,Male,Loyal Customer,39,Business travel,Business,86,4,1,1,1,2,4,3,1,1,2,4,2,1,3,20,12.0,neutral or dissatisfied
19544,Female,Loyal Customer,60,Business travel,Eco,108,4,4,4,4,1,3,4,4,4,4,4,3,4,3,2,0.0,satisfied
62954,Female,Loyal Customer,43,Business travel,Business,3683,3,3,3,3,5,5,5,5,4,5,4,5,5,5,202,207.0,satisfied
11541,Female,Loyal Customer,41,Business travel,Business,2945,4,4,4,4,3,5,5,3,3,4,3,3,3,3,0,0.0,satisfied
47395,Female,Loyal Customer,57,Business travel,Business,2146,3,2,2,2,1,4,4,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
96898,Male,Loyal Customer,18,Personal Travel,Eco,957,1,4,1,4,4,1,4,4,4,5,5,5,4,4,1,0.0,neutral or dissatisfied
10630,Male,Loyal Customer,30,Business travel,Business,309,3,4,4,4,3,3,3,3,1,3,3,2,3,3,0,0.0,neutral or dissatisfied
98565,Female,Loyal Customer,39,Personal Travel,Business,920,2,4,2,3,2,5,4,2,2,2,1,3,2,5,1,0.0,neutral or dissatisfied
4657,Female,Loyal Customer,49,Business travel,Business,2230,5,5,3,5,5,5,4,4,4,4,4,4,4,3,0,12.0,satisfied
40461,Male,disloyal Customer,37,Business travel,Eco,290,1,3,1,3,1,1,1,1,1,1,4,3,3,1,0,0.0,neutral or dissatisfied
79538,Female,Loyal Customer,41,Business travel,Business,3696,5,5,5,5,2,5,5,2,2,2,2,3,2,5,0,0.0,satisfied
81337,Male,disloyal Customer,54,Business travel,Eco,1299,1,1,1,3,1,1,1,1,3,1,3,1,4,1,8,3.0,neutral or dissatisfied
28481,Female,Loyal Customer,18,Personal Travel,Eco Plus,1721,3,3,3,3,2,3,2,2,2,4,3,4,3,2,0,0.0,neutral or dissatisfied
17637,Female,Loyal Customer,10,Personal Travel,Eco,783,3,5,3,3,2,3,2,2,4,3,4,3,4,2,0,0.0,neutral or dissatisfied
126202,Female,disloyal Customer,36,Business travel,Eco,650,2,2,3,4,2,3,2,2,2,3,3,1,3,2,70,64.0,neutral or dissatisfied
39178,Male,Loyal Customer,13,Personal Travel,Eco,287,5,2,5,4,2,5,2,2,3,3,4,3,4,2,0,0.0,satisfied
77913,Female,Loyal Customer,59,Business travel,Business,3558,2,2,2,2,5,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
116115,Male,Loyal Customer,40,Personal Travel,Eco,447,2,4,2,3,5,2,5,5,5,5,4,3,4,5,14,24.0,neutral or dissatisfied
79725,Male,Loyal Customer,19,Personal Travel,Eco,762,3,5,3,3,2,3,4,2,4,3,5,4,5,2,0,0.0,neutral or dissatisfied
67517,Male,disloyal Customer,24,Business travel,Business,1464,4,4,4,3,1,4,1,1,5,5,4,4,4,1,11,16.0,satisfied
5961,Female,Loyal Customer,30,Personal Travel,Eco,1250,4,4,4,4,1,4,3,1,5,3,3,3,4,1,0,0.0,neutral or dissatisfied
78718,Female,disloyal Customer,22,Business travel,Business,447,5,0,5,2,3,0,3,3,5,5,5,3,5,3,0,25.0,satisfied
23989,Male,Loyal Customer,20,Business travel,Eco,595,5,1,1,1,5,5,5,5,5,1,3,3,4,5,0,0.0,satisfied
121876,Male,disloyal Customer,24,Business travel,Eco,449,1,3,1,4,3,1,3,3,3,4,3,1,3,3,24,28.0,neutral or dissatisfied
49220,Female,Loyal Customer,55,Business travel,Eco,158,4,5,5,5,2,5,1,4,4,4,4,3,4,5,0,0.0,satisfied
3258,Female,disloyal Customer,24,Business travel,Eco,483,3,2,3,3,3,3,3,3,3,4,3,1,3,3,130,127.0,neutral or dissatisfied
68517,Female,Loyal Customer,60,Business travel,Business,3136,5,3,5,5,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
12091,Female,Loyal Customer,53,Business travel,Business,1034,2,2,2,2,4,3,3,2,2,2,2,4,2,1,0,0.0,neutral or dissatisfied
77351,Female,disloyal Customer,23,Business travel,Eco,588,3,2,3,2,3,3,2,3,1,2,2,3,2,3,2,0.0,neutral or dissatisfied
65712,Female,disloyal Customer,27,Business travel,Eco,1061,3,3,3,4,5,3,5,5,3,3,4,3,4,5,4,13.0,neutral or dissatisfied
18074,Female,Loyal Customer,53,Personal Travel,Eco,488,3,5,3,3,4,5,5,2,2,3,2,5,2,4,0,0.0,neutral or dissatisfied
86875,Male,Loyal Customer,8,Business travel,Eco Plus,692,2,4,4,4,2,2,1,2,3,4,4,1,3,2,8,29.0,neutral or dissatisfied
9751,Female,Loyal Customer,69,Business travel,Business,2642,4,2,4,4,2,4,5,2,2,2,2,5,2,3,0,0.0,satisfied
44327,Female,Loyal Customer,40,Business travel,Eco,471,5,1,1,1,5,5,5,5,5,1,4,5,1,5,390,362.0,satisfied
84950,Female,Loyal Customer,43,Business travel,Eco Plus,516,1,4,5,4,1,2,3,1,1,1,1,1,1,3,30,25.0,neutral or dissatisfied
106927,Female,Loyal Customer,40,Personal Travel,Eco,1259,1,4,1,4,2,1,2,2,4,4,5,3,5,2,118,98.0,neutral or dissatisfied
62938,Female,Loyal Customer,31,Business travel,Business,3906,2,1,1,1,2,3,2,2,4,2,4,3,4,2,22,38.0,neutral or dissatisfied
69536,Male,disloyal Customer,26,Business travel,Business,2475,1,2,2,1,2,1,1,4,3,5,5,1,3,1,0,6.0,neutral or dissatisfied
59080,Female,Loyal Customer,33,Business travel,Business,1723,4,4,4,4,2,1,4,4,4,4,4,5,4,2,0,0.0,satisfied
113988,Female,Loyal Customer,52,Business travel,Business,1728,3,5,5,5,3,3,4,3,3,3,3,1,3,4,0,0.0,neutral or dissatisfied
110060,Male,Loyal Customer,47,Business travel,Business,1984,4,3,4,4,2,3,5,4,4,4,4,3,4,5,0,0.0,satisfied
12546,Female,Loyal Customer,33,Business travel,Eco,788,4,5,4,5,4,4,4,4,4,1,4,5,4,4,8,0.0,satisfied
12700,Male,Loyal Customer,44,Business travel,Business,3145,1,5,5,5,4,2,3,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied
59267,Female,Loyal Customer,13,Personal Travel,Eco,4963,0,5,0,1,0,1,1,3,4,5,5,1,3,1,3,0.0,satisfied
60550,Male,Loyal Customer,41,Business travel,Business,862,2,2,2,2,5,5,5,5,5,5,5,5,5,4,21,16.0,satisfied
89528,Female,Loyal Customer,28,Business travel,Business,3415,4,4,4,4,3,3,3,3,3,3,5,3,5,3,0,0.0,satisfied
98936,Female,Loyal Customer,34,Business travel,Business,2554,4,1,2,1,5,3,4,4,4,4,4,4,4,4,0,3.0,neutral or dissatisfied
7330,Female,Loyal Customer,43,Business travel,Business,606,4,4,4,4,4,5,5,5,5,5,5,5,5,3,41,40.0,satisfied
44702,Female,Loyal Customer,7,Personal Travel,Eco,67,1,4,1,1,2,1,4,2,4,3,4,5,5,2,7,0.0,neutral or dissatisfied
62775,Female,Loyal Customer,39,Business travel,Business,2556,3,4,4,4,3,3,3,3,5,4,3,3,3,3,14,50.0,neutral or dissatisfied
125264,Male,Loyal Customer,56,Business travel,Business,1488,4,4,4,4,2,4,4,4,4,4,4,4,4,3,73,91.0,satisfied
86984,Male,Loyal Customer,17,Personal Travel,Eco,907,0,5,0,5,4,0,2,4,3,4,4,4,4,4,1,0.0,satisfied
84081,Female,Loyal Customer,23,Personal Travel,Eco,757,5,4,5,2,5,5,5,5,5,3,5,5,5,5,0,0.0,satisfied
19398,Female,Loyal Customer,56,Business travel,Eco,261,4,2,2,2,3,5,2,4,4,4,4,3,4,5,0,0.0,satisfied
64141,Female,Loyal Customer,48,Business travel,Business,989,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
73943,Male,Loyal Customer,39,Business travel,Eco,2218,2,4,4,4,2,2,2,2,1,5,4,4,3,2,0,0.0,neutral or dissatisfied
103142,Male,Loyal Customer,46,Personal Travel,Eco Plus,460,3,4,3,1,5,3,5,5,3,3,5,3,5,5,0,0.0,neutral or dissatisfied
59622,Male,Loyal Customer,46,Business travel,Business,861,1,1,1,1,3,5,4,5,5,4,5,3,5,4,3,2.0,satisfied
70001,Male,Loyal Customer,37,Personal Travel,Eco,236,2,4,2,3,4,2,4,4,3,4,4,5,5,4,0,0.0,neutral or dissatisfied
25699,Male,disloyal Customer,43,Business travel,Eco,528,2,0,2,1,1,2,1,1,2,1,3,5,3,1,0,0.0,neutral or dissatisfied
126491,Male,Loyal Customer,36,Personal Travel,Eco,1788,1,2,1,4,3,1,3,3,1,2,2,2,4,3,3,0.0,neutral or dissatisfied
110065,Female,Loyal Customer,17,Business travel,Business,3968,4,4,4,4,3,3,3,3,4,2,5,5,4,3,20,9.0,satisfied
72081,Female,Loyal Customer,27,Business travel,Business,2556,3,5,5,5,3,3,3,3,4,1,1,2,2,3,0,0.0,neutral or dissatisfied
42541,Male,Loyal Customer,35,Business travel,Eco,1174,5,3,3,3,5,5,5,5,5,3,5,5,4,5,153,152.0,satisfied
69135,Male,Loyal Customer,33,Personal Travel,Business,2248,1,4,1,4,5,1,5,5,5,3,5,3,5,5,0,9.0,neutral or dissatisfied
35478,Female,Loyal Customer,28,Personal Travel,Eco,1076,2,1,2,3,2,2,2,2,4,2,3,2,3,2,0,3.0,neutral or dissatisfied
1105,Male,Loyal Customer,30,Personal Travel,Eco,102,2,4,2,3,4,2,4,4,3,1,5,5,2,4,0,0.0,neutral or dissatisfied
28322,Male,Loyal Customer,18,Business travel,Business,3282,4,4,3,4,4,4,4,4,1,5,3,3,1,4,0,0.0,satisfied
69478,Male,Loyal Customer,18,Personal Travel,Eco,1096,4,4,4,3,1,4,1,1,3,5,3,3,3,1,0,0.0,satisfied
60588,Female,Loyal Customer,12,Personal Travel,Eco,1290,5,4,5,3,5,5,5,5,3,5,5,5,4,5,0,12.0,satisfied
35627,Male,Loyal Customer,37,Personal Travel,Eco Plus,1028,1,4,2,4,4,2,4,4,5,5,5,4,5,4,0,0.0,neutral or dissatisfied
112022,Male,Loyal Customer,64,Business travel,Eco,680,2,1,4,4,2,2,2,2,1,3,3,3,3,2,0,4.0,neutral or dissatisfied
106050,Male,Loyal Customer,70,Personal Travel,Eco,452,1,5,2,2,5,2,5,5,2,2,1,1,4,5,0,5.0,neutral or dissatisfied
125312,Male,Loyal Customer,55,Personal Travel,Eco,678,3,3,3,1,1,3,1,1,3,5,5,3,4,1,17,8.0,neutral or dissatisfied
99693,Male,disloyal Customer,19,Business travel,Eco,442,2,3,2,5,1,2,3,1,3,5,4,3,2,1,2,5.0,neutral or dissatisfied
61129,Male,disloyal Customer,13,Business travel,Eco,853,3,3,3,4,3,3,3,3,4,4,4,2,4,3,0,4.0,neutral or dissatisfied
15073,Male,Loyal Customer,38,Personal Travel,Business,239,4,2,4,3,2,4,4,1,1,4,1,4,1,1,0,0.0,neutral or dissatisfied
48869,Female,Loyal Customer,40,Business travel,Business,3018,3,3,3,3,5,1,3,5,5,5,5,4,5,5,70,72.0,satisfied
75301,Male,Loyal Customer,48,Business travel,Business,2504,4,4,2,4,4,4,4,5,2,5,4,4,3,4,0,12.0,satisfied
119233,Male,Loyal Customer,47,Personal Travel,Eco,331,3,1,3,4,1,3,1,1,3,2,3,1,3,1,0,10.0,neutral or dissatisfied
42527,Male,Loyal Customer,53,Personal Travel,Eco,328,4,1,4,3,1,4,1,1,1,1,4,3,3,1,0,0.0,neutral or dissatisfied
41225,Female,Loyal Customer,63,Personal Travel,Eco,1042,1,4,1,3,3,5,5,1,1,1,1,3,1,5,6,0.0,neutral or dissatisfied
68862,Male,Loyal Customer,41,Business travel,Business,936,3,3,3,3,5,5,5,4,4,4,4,4,4,4,0,0.0,satisfied
126124,Male,Loyal Customer,39,Business travel,Business,468,3,3,3,3,4,5,4,3,3,3,3,5,3,3,7,5.0,satisfied
20337,Female,Loyal Customer,58,Business travel,Business,323,1,1,3,1,1,3,4,4,4,4,4,4,4,5,52,46.0,satisfied
97571,Female,Loyal Customer,43,Business travel,Eco,448,2,1,5,5,4,4,4,2,2,2,2,4,2,1,1,0.0,neutral or dissatisfied
95007,Female,Loyal Customer,39,Personal Travel,Eco,277,3,1,4,3,5,4,5,5,4,3,4,2,4,5,18,7.0,neutral or dissatisfied
11843,Female,Loyal Customer,56,Personal Travel,Eco Plus,986,2,5,2,3,4,4,5,2,2,2,2,5,2,4,0,0.0,neutral or dissatisfied
49513,Female,disloyal Customer,39,Business travel,Business,372,3,3,3,3,5,3,5,5,3,2,4,2,4,5,49,45.0,neutral or dissatisfied
102792,Male,Loyal Customer,15,Personal Travel,Eco,1099,4,0,4,2,4,4,4,4,3,5,5,4,5,4,0,7.0,neutral or dissatisfied
124111,Female,disloyal Customer,23,Business travel,Eco,529,5,0,5,2,3,5,5,3,5,3,4,3,5,3,0,0.0,satisfied
56099,Female,Loyal Customer,42,Business travel,Business,2402,3,3,3,3,4,4,4,4,2,4,4,4,3,4,26,23.0,satisfied
54066,Male,disloyal Customer,39,Business travel,Eco,1416,4,4,4,3,5,4,3,5,4,2,4,2,3,5,24,7.0,neutral or dissatisfied
118158,Female,Loyal Customer,36,Business travel,Business,1444,2,3,1,1,1,3,3,2,2,2,2,3,2,3,1,0.0,neutral or dissatisfied
46148,Male,Loyal Customer,53,Business travel,Eco,516,1,3,3,3,1,1,1,1,4,1,3,4,3,1,21,13.0,neutral or dissatisfied
80333,Female,Loyal Customer,32,Personal Travel,Eco,746,1,1,1,2,3,1,1,3,1,3,2,1,2,3,0,15.0,neutral or dissatisfied
27581,Female,Loyal Customer,26,Personal Travel,Eco,954,3,5,3,2,1,3,1,1,3,2,4,5,4,1,0,0.0,neutral or dissatisfied
87338,Male,Loyal Customer,8,Personal Travel,Business,425,1,5,1,3,2,1,2,2,4,1,4,4,1,2,8,0.0,neutral or dissatisfied
125745,Female,Loyal Customer,46,Business travel,Business,1997,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
93416,Female,Loyal Customer,44,Business travel,Business,605,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
120646,Male,disloyal Customer,28,Business travel,Business,280,4,4,4,3,4,4,3,4,5,5,4,4,4,4,0,0.0,satisfied
44431,Female,disloyal Customer,29,Business travel,Eco,542,2,1,1,3,4,1,4,4,3,4,2,3,3,4,26,22.0,neutral or dissatisfied
8241,Female,Loyal Customer,62,Personal Travel,Eco,402,3,4,3,3,4,4,5,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied
116719,Female,disloyal Customer,30,Business travel,Eco Plus,342,3,4,4,4,4,4,4,4,1,5,2,1,5,4,0,0.0,neutral or dissatisfied
