id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
50758,Female,Loyal Customer,63,Personal Travel,Eco,78,2,5,0,2,4,5,5,5,5,0,4,5,5,4,0,0.0,neutral or dissatisfied
3571,Female,Loyal Customer,54,Personal Travel,Eco,227,3,4,3,3,3,4,4,3,3,3,3,5,3,5,0,6.0,neutral or dissatisfied
25036,Male,Loyal Customer,70,Personal Travel,Eco,907,1,3,2,2,3,2,3,3,1,3,2,3,3,3,0,23.0,neutral or dissatisfied
86112,Female,Loyal Customer,52,Business travel,Business,356,5,5,5,5,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
108365,Male,Loyal Customer,21,Personal Travel,Eco,1855,2,1,2,3,3,2,5,3,1,2,4,3,3,3,70,60.0,neutral or dissatisfied
59472,Female,Loyal Customer,33,Business travel,Business,758,4,4,4,4,5,5,5,5,5,5,5,4,5,5,11,0.0,satisfied
154,Female,Loyal Customer,41,Business travel,Business,2731,4,4,4,4,4,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
114661,Female,Loyal Customer,27,Business travel,Business,342,0,0,0,5,5,5,5,5,5,5,4,4,4,5,0,0.0,satisfied
120987,Female,Loyal Customer,30,Business travel,Business,2684,2,4,4,4,2,2,2,2,3,3,3,4,3,2,2,3.0,neutral or dissatisfied
37888,Female,Loyal Customer,59,Business travel,Business,937,1,3,3,3,5,2,3,1,1,1,1,3,1,2,0,0.0,neutral or dissatisfied
64849,Female,Loyal Customer,68,Business travel,Business,190,0,5,0,2,3,4,5,4,4,4,2,5,4,3,0,0.0,satisfied
120747,Male,Loyal Customer,63,Personal Travel,Business,678,0,4,0,4,2,5,4,1,1,0,1,3,1,5,0,0.0,satisfied
43804,Female,Loyal Customer,37,Business travel,Business,448,3,3,1,3,2,4,1,4,4,4,4,3,4,2,60,51.0,satisfied
67515,Female,disloyal Customer,28,Business travel,Business,1235,5,5,5,3,2,5,2,2,4,4,5,5,4,2,0,0.0,satisfied
68035,Female,Loyal Customer,41,Business travel,Business,2868,1,3,3,3,3,4,3,1,1,1,1,3,1,4,0,0.0,neutral or dissatisfied
55799,Male,Loyal Customer,50,Business travel,Business,1416,1,1,1,1,2,4,4,5,5,5,5,5,5,5,0,10.0,satisfied
98548,Male,Loyal Customer,69,Personal Travel,Eco Plus,402,1,4,1,3,4,1,4,4,4,2,4,3,5,4,11,6.0,neutral or dissatisfied
19979,Male,Loyal Customer,31,Business travel,Business,3553,3,2,4,2,3,3,3,3,1,5,3,1,4,3,33,16.0,neutral or dissatisfied
32326,Female,Loyal Customer,49,Business travel,Business,101,1,4,4,4,3,4,3,2,2,2,1,1,2,3,11,14.0,neutral or dissatisfied
58317,Female,Loyal Customer,72,Business travel,Eco,1739,4,4,4,4,3,1,3,4,4,4,4,2,4,3,25,15.0,neutral or dissatisfied
90650,Female,disloyal Customer,25,Business travel,Business,581,3,0,3,2,4,3,3,4,4,4,4,5,4,4,0,0.0,neutral or dissatisfied
89690,Male,Loyal Customer,51,Business travel,Business,3925,2,5,5,5,3,1,1,2,2,3,2,3,2,2,0,0.0,neutral or dissatisfied
38137,Female,Loyal Customer,51,Personal Travel,Eco,1121,5,5,5,3,4,3,4,5,5,5,1,4,5,4,0,0.0,satisfied
71954,Male,Loyal Customer,60,Business travel,Business,1440,1,1,1,1,4,5,4,4,4,4,4,3,4,4,0,4.0,satisfied
123088,Female,disloyal Customer,27,Business travel,Business,590,2,2,2,2,3,2,3,3,4,4,4,4,5,3,15,0.0,neutral or dissatisfied
18704,Female,Loyal Customer,33,Business travel,Eco Plus,127,2,4,4,4,2,2,2,2,1,4,3,2,4,2,75,58.0,neutral or dissatisfied
13166,Female,disloyal Customer,43,Business travel,Eco Plus,162,4,3,3,2,2,4,2,2,4,2,1,2,1,2,80,75.0,neutral or dissatisfied
106294,Female,Loyal Customer,58,Business travel,Business,3392,4,4,4,4,3,4,4,4,4,4,4,3,4,4,33,13.0,satisfied
17372,Female,disloyal Customer,38,Business travel,Eco,637,3,3,2,1,1,2,1,1,3,1,2,3,4,1,17,21.0,neutral or dissatisfied
111118,Male,disloyal Customer,22,Business travel,Business,1111,5,3,5,4,1,5,1,1,5,3,5,5,5,1,86,84.0,satisfied
29921,Male,Loyal Customer,27,Business travel,Business,399,3,5,5,5,3,3,3,3,4,2,4,1,3,3,0,0.0,neutral or dissatisfied
103965,Female,Loyal Customer,41,Personal Travel,Eco,533,2,5,2,4,5,2,4,5,5,4,4,4,4,5,4,0.0,neutral or dissatisfied
54559,Female,Loyal Customer,22,Personal Travel,Eco,925,4,5,4,3,2,4,3,2,5,4,5,3,5,2,0,0.0,neutral or dissatisfied
103570,Female,Loyal Customer,59,Business travel,Eco,604,3,3,3,3,2,3,4,3,3,3,3,1,3,3,0,0.0,neutral or dissatisfied
88623,Male,Loyal Customer,53,Personal Travel,Eco,515,3,4,3,4,5,3,5,5,3,4,5,5,4,5,0,0.0,neutral or dissatisfied
79578,Female,Loyal Customer,60,Business travel,Business,760,3,3,4,3,2,4,4,4,4,4,4,3,4,3,0,4.0,satisfied
18898,Female,disloyal Customer,30,Business travel,Eco,100,3,3,3,3,2,3,2,2,2,5,3,1,2,2,0,0.0,neutral or dissatisfied
16675,Female,Loyal Customer,32,Personal Travel,Eco,488,3,1,2,3,5,2,5,5,3,3,2,2,4,5,0,0.0,neutral or dissatisfied
28054,Female,Loyal Customer,47,Business travel,Business,2193,3,4,4,4,3,3,3,1,2,3,3,3,3,3,0,9.0,neutral or dissatisfied
72822,Male,Loyal Customer,22,Business travel,Business,1013,2,3,3,3,2,2,2,2,1,5,3,1,3,2,0,0.0,neutral or dissatisfied
120095,Male,Loyal Customer,41,Business travel,Business,1576,3,3,4,3,3,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
94761,Female,Loyal Customer,49,Business travel,Eco,441,2,5,1,5,5,4,3,2,2,2,2,4,2,3,17,10.0,neutral or dissatisfied
44538,Female,Loyal Customer,54,Personal Travel,Eco,157,5,4,5,2,2,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
62937,Female,Loyal Customer,41,Business travel,Business,2796,2,2,2,2,3,5,4,5,5,5,5,3,5,5,1,0.0,satisfied
12024,Male,Loyal Customer,44,Business travel,Eco,376,3,4,4,4,3,3,3,3,2,5,3,4,3,3,6,1.0,satisfied
94997,Female,Loyal Customer,37,Personal Travel,Eco,319,1,1,1,3,5,1,5,5,3,2,4,1,4,5,13,8.0,neutral or dissatisfied
22362,Female,disloyal Customer,38,Business travel,Eco,143,3,2,3,4,1,3,1,1,4,4,3,3,3,1,0,0.0,neutral or dissatisfied
30561,Female,disloyal Customer,51,Business travel,Eco,628,2,5,3,5,3,3,3,3,4,1,5,4,3,3,0,0.0,neutral or dissatisfied
83791,Male,Loyal Customer,42,Business travel,Business,2152,4,4,4,4,2,5,4,4,4,5,4,4,4,5,10,2.0,satisfied
48265,Male,Loyal Customer,42,Business travel,Eco Plus,192,4,5,5,5,4,4,4,4,1,1,4,5,1,4,0,1.0,satisfied
100026,Male,disloyal Customer,21,Business travel,Business,281,4,0,4,5,1,4,1,1,4,4,4,5,4,1,0,2.0,satisfied
16524,Female,disloyal Customer,44,Business travel,Eco,209,1,5,1,2,4,1,4,4,1,3,2,5,5,4,0,0.0,neutral or dissatisfied
1451,Female,disloyal Customer,47,Business travel,Business,772,3,3,3,1,2,3,2,2,5,4,5,4,4,2,0,0.0,neutral or dissatisfied
80717,Female,Loyal Customer,60,Business travel,Business,3347,2,3,3,3,1,1,1,2,2,2,2,2,2,3,0,37.0,neutral or dissatisfied
118273,Female,Loyal Customer,40,Business travel,Business,2740,1,1,1,1,5,4,4,4,4,4,5,5,4,3,26,9.0,satisfied
2549,Female,disloyal Customer,22,Business travel,Eco,304,3,4,3,4,5,3,5,5,3,4,3,3,4,5,5,2.0,neutral or dissatisfied
22964,Male,Loyal Customer,28,Business travel,Business,2776,1,2,2,2,1,1,1,1,2,3,3,2,4,1,45,22.0,neutral or dissatisfied
37281,Female,Loyal Customer,27,Business travel,Business,1914,5,5,5,5,4,4,4,4,5,5,2,1,1,4,0,0.0,satisfied
20743,Male,Loyal Customer,51,Business travel,Business,363,1,1,1,1,5,1,3,2,2,2,2,2,2,1,0,0.0,satisfied
89924,Male,Loyal Customer,38,Business travel,Business,1101,4,4,4,4,4,4,2,5,5,5,5,2,5,3,0,0.0,satisfied
29178,Female,Loyal Customer,26,Business travel,Eco Plus,679,4,3,3,3,4,4,4,4,3,3,4,4,5,4,0,0.0,satisfied
106812,Male,Loyal Customer,54,Business travel,Business,1488,5,5,5,5,3,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
75956,Male,Loyal Customer,22,Business travel,Business,1887,2,3,4,3,2,3,2,2,1,5,4,2,4,2,0,0.0,neutral or dissatisfied
113724,Female,Loyal Customer,48,Personal Travel,Eco,223,2,4,2,2,2,5,5,1,1,2,1,4,1,3,23,10.0,neutral or dissatisfied
48287,Male,Loyal Customer,16,Personal Travel,Eco Plus,391,3,5,3,4,5,3,5,5,5,3,4,5,5,5,6,5.0,neutral or dissatisfied
44838,Female,Loyal Customer,51,Business travel,Eco,760,5,3,4,3,2,4,2,5,5,5,5,2,5,4,0,0.0,satisfied
126013,Male,Loyal Customer,48,Business travel,Business,3296,2,2,2,2,3,5,4,5,5,5,5,3,5,4,30,19.0,satisfied
802,Male,Loyal Customer,47,Business travel,Business,134,2,3,3,3,4,4,4,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied
46864,Female,disloyal Customer,30,Business travel,Eco,737,1,1,1,3,2,1,2,2,3,2,1,2,1,2,0,6.0,neutral or dissatisfied
71546,Male,disloyal Customer,21,Business travel,Eco,1005,2,2,2,3,5,2,2,5,2,5,4,1,3,5,0,0.0,neutral or dissatisfied
41259,Male,Loyal Customer,64,Personal Travel,Eco,1034,3,2,3,3,3,3,3,3,4,4,3,2,4,3,0,5.0,neutral or dissatisfied
105212,Female,Loyal Customer,21,Personal Travel,Business,377,4,4,4,5,5,4,5,5,5,2,5,3,5,5,0,0.0,neutral or dissatisfied
95215,Female,Loyal Customer,56,Personal Travel,Eco,323,3,4,3,4,5,3,4,5,5,3,5,2,5,2,3,0.0,neutral or dissatisfied
84071,Female,Loyal Customer,53,Business travel,Eco,932,3,3,3,3,4,4,3,4,4,3,4,4,4,4,34,45.0,neutral or dissatisfied
86076,Female,Loyal Customer,57,Personal Travel,Eco Plus,447,2,2,2,4,3,3,3,4,4,2,3,4,4,1,3,3.0,neutral or dissatisfied
92231,Male,Loyal Customer,46,Business travel,Business,1956,4,4,4,4,3,3,4,3,3,4,3,5,3,5,5,0.0,satisfied
50062,Female,Loyal Customer,43,Business travel,Eco,86,5,2,2,2,2,3,5,5,5,5,5,4,5,5,0,0.0,satisfied
57624,Male,Loyal Customer,40,Business travel,Business,200,1,1,1,1,5,4,5,5,5,5,4,4,5,4,8,9.0,satisfied
87403,Male,Loyal Customer,29,Personal Travel,Eco,425,4,5,4,1,1,4,1,1,3,2,5,3,4,1,21,19.0,neutral or dissatisfied
120834,Female,disloyal Customer,23,Business travel,Business,992,5,5,5,2,5,5,5,5,3,4,4,4,4,5,0,1.0,satisfied
56186,Female,Loyal Customer,53,Personal Travel,Eco,1400,3,1,3,3,3,4,3,4,4,3,4,3,4,1,0,0.0,neutral or dissatisfied
27687,Female,Loyal Customer,41,Business travel,Eco,1107,1,2,2,2,1,1,1,1,3,3,3,1,3,1,0,0.0,neutral or dissatisfied
119081,Female,Loyal Customer,48,Business travel,Business,1107,4,4,4,4,4,5,5,4,4,4,4,5,4,3,8,0.0,satisfied
59594,Female,Loyal Customer,39,Business travel,Business,3535,4,4,4,4,3,5,5,5,5,5,5,4,5,5,1,40.0,satisfied
66134,Female,Loyal Customer,8,Personal Travel,Eco,583,1,5,1,1,2,1,3,2,4,2,4,3,5,2,0,0.0,neutral or dissatisfied
61335,Female,Loyal Customer,40,Business travel,Business,2059,4,4,4,4,4,4,5,4,4,4,4,5,4,5,6,0.0,satisfied
73084,Male,disloyal Customer,22,Business travel,Eco,1085,3,3,3,4,3,4,4,1,4,3,4,4,2,4,131,152.0,neutral or dissatisfied
33130,Male,Loyal Customer,14,Personal Travel,Eco,102,4,4,4,4,3,4,3,3,2,4,4,5,1,3,0,0.0,neutral or dissatisfied
94276,Male,Loyal Customer,39,Business travel,Business,1791,3,3,3,3,3,5,5,4,4,4,4,4,4,4,1,0.0,satisfied
108219,Male,Loyal Customer,42,Personal Travel,Eco,777,2,3,2,4,2,2,3,2,5,3,3,3,4,2,26,23.0,neutral or dissatisfied
115488,Male,disloyal Customer,37,Business travel,Eco,308,2,2,2,3,3,2,3,3,4,2,4,4,4,3,14,24.0,neutral or dissatisfied
116060,Male,Loyal Customer,43,Personal Travel,Eco,333,3,4,3,2,4,3,4,4,5,5,4,5,5,4,0,0.0,neutral or dissatisfied
62041,Male,Loyal Customer,59,Business travel,Business,2475,2,2,2,2,2,2,2,1,1,3,4,2,3,2,157,171.0,neutral or dissatisfied
104100,Male,Loyal Customer,45,Business travel,Business,297,1,1,1,1,4,5,4,5,5,4,5,3,5,3,0,5.0,satisfied
37021,Female,Loyal Customer,64,Business travel,Eco Plus,814,4,4,4,4,1,1,1,4,4,4,4,2,4,2,77,68.0,satisfied
16237,Male,Loyal Customer,13,Personal Travel,Business,631,1,4,1,1,1,1,1,1,3,2,4,5,5,1,94,82.0,neutral or dissatisfied
44532,Female,disloyal Customer,37,Business travel,Eco,157,3,0,3,4,4,3,4,4,4,3,2,1,1,4,0,0.0,neutral or dissatisfied
106440,Male,Loyal Customer,57,Business travel,Business,1914,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
108342,Male,disloyal Customer,28,Business travel,Eco,1288,2,2,2,3,5,2,2,5,4,3,3,2,3,5,7,7.0,neutral or dissatisfied
41289,Male,Loyal Customer,52,Personal Travel,Eco,542,1,5,1,3,1,1,2,1,4,5,5,3,4,1,0,6.0,neutral or dissatisfied
9530,Female,Loyal Customer,42,Business travel,Business,2073,4,4,4,4,4,5,5,4,4,4,4,4,4,4,0,0.0,satisfied
62411,Female,disloyal Customer,56,Business travel,Eco Plus,1204,3,3,3,3,4,3,3,4,2,5,1,4,4,4,0,0.0,neutral or dissatisfied
29440,Female,Loyal Customer,45,Business travel,Eco,421,4,3,3,3,2,3,4,3,3,4,3,3,3,1,0,0.0,satisfied
19386,Female,Loyal Customer,68,Personal Travel,Eco,844,3,5,3,3,2,4,4,1,1,3,3,3,1,5,13,14.0,neutral or dissatisfied
11916,Male,Loyal Customer,62,Personal Travel,Eco,744,3,3,3,5,4,3,1,4,2,3,3,3,3,4,12,3.0,neutral or dissatisfied
21103,Female,Loyal Customer,42,Business travel,Eco,106,4,5,5,5,3,3,1,4,4,4,4,4,4,3,0,0.0,satisfied
107991,Male,Loyal Customer,51,Business travel,Business,271,5,5,5,5,5,5,4,4,4,4,4,3,4,3,6,0.0,satisfied
45246,Female,disloyal Customer,29,Business travel,Eco Plus,1081,2,2,2,1,4,2,4,4,3,3,1,3,4,4,17,24.0,neutral or dissatisfied
1907,Female,Loyal Customer,58,Business travel,Business,2116,4,4,4,4,5,5,4,5,5,5,4,4,5,5,9,11.0,satisfied
30328,Female,Loyal Customer,59,Business travel,Eco,391,4,4,4,4,3,1,2,4,4,4,4,5,4,3,0,0.0,satisfied
47749,Female,disloyal Customer,25,Business travel,Eco,834,3,3,3,5,2,3,2,2,2,4,4,4,4,2,0,2.0,neutral or dissatisfied
30484,Female,disloyal Customer,18,Business travel,Business,627,0,4,0,3,1,0,1,1,5,5,5,4,4,1,0,0.0,satisfied
109909,Male,Loyal Customer,35,Business travel,Eco,971,3,4,5,4,2,3,3,2,5,3,3,3,1,3,373,358.0,neutral or dissatisfied
112953,Female,Loyal Customer,11,Personal Travel,Eco,1497,3,5,3,3,2,3,2,2,4,2,4,3,5,2,4,0.0,neutral or dissatisfied
72796,Female,Loyal Customer,28,Personal Travel,Eco,1045,2,5,2,1,3,2,3,3,3,5,5,4,4,3,0,0.0,neutral or dissatisfied
23126,Female,disloyal Customer,40,Business travel,Business,300,3,3,3,3,1,3,1,1,5,3,4,4,1,1,0,7.0,neutral or dissatisfied
9740,Female,disloyal Customer,27,Business travel,Business,908,3,3,3,5,4,3,1,4,5,2,4,3,5,4,0,0.0,neutral or dissatisfied
56982,Male,Loyal Customer,67,Personal Travel,Eco,2565,0,4,0,3,4,1,1,2,1,4,4,1,2,1,32,0.0,satisfied
60392,Female,Loyal Customer,78,Business travel,Business,1845,4,4,4,4,3,3,4,4,4,4,4,5,4,5,0,0.0,satisfied
75091,Male,Loyal Customer,39,Business travel,Business,1846,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
123919,Male,Loyal Customer,70,Personal Travel,Eco,544,1,4,1,5,1,1,4,1,5,3,3,3,4,1,43,24.0,neutral or dissatisfied
8788,Male,Loyal Customer,34,Business travel,Business,522,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
80270,Female,Loyal Customer,60,Business travel,Business,2071,2,2,2,2,5,5,4,4,4,4,4,5,4,5,4,0.0,satisfied
21366,Female,Loyal Customer,11,Personal Travel,Eco Plus,761,1,4,1,4,1,1,1,1,5,5,5,4,5,1,73,104.0,neutral or dissatisfied
106814,Female,Loyal Customer,55,Business travel,Business,1488,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
35908,Male,disloyal Customer,21,Business travel,Eco,1322,1,1,1,1,5,1,4,5,5,3,3,2,4,5,40,34.0,neutral or dissatisfied
122664,Male,disloyal Customer,22,Business travel,Business,361,5,0,5,3,1,5,1,1,3,2,4,3,4,1,29,30.0,satisfied
22635,Male,Loyal Customer,24,Personal Travel,Eco,300,2,5,2,4,3,2,3,3,3,3,5,5,4,3,0,0.0,neutral or dissatisfied
21803,Female,disloyal Customer,21,Business travel,Eco,341,3,4,3,2,4,3,4,4,2,5,4,3,2,4,0,0.0,neutral or dissatisfied
100695,Female,Loyal Customer,60,Personal Travel,Eco,677,2,5,2,2,4,5,4,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
68378,Female,Loyal Customer,44,Business travel,Business,1507,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
27258,Male,disloyal Customer,28,Business travel,Business,672,4,3,3,1,3,3,3,3,3,2,4,5,5,3,0,0.0,neutral or dissatisfied
108393,Male,disloyal Customer,44,Business travel,Business,894,4,4,4,3,2,4,2,2,3,3,3,4,4,2,17,20.0,satisfied
125940,Female,Loyal Customer,48,Personal Travel,Eco,742,1,5,2,1,5,5,4,4,4,2,4,4,4,5,21,7.0,neutral or dissatisfied
35109,Male,Loyal Customer,40,Business travel,Business,1028,1,1,1,1,4,2,4,3,3,3,3,1,3,5,0,0.0,satisfied
9902,Male,Loyal Customer,48,Business travel,Business,515,5,2,5,5,5,4,5,5,5,5,5,4,5,5,0,5.0,satisfied
119631,Male,Loyal Customer,33,Business travel,Business,1727,4,4,4,4,4,4,4,4,4,2,3,5,5,4,0,0.0,satisfied
84342,Female,Loyal Customer,30,Business travel,Business,1843,2,2,2,2,3,3,3,3,3,2,5,5,4,3,0,0.0,satisfied
54669,Male,disloyal Customer,25,Business travel,Eco,854,3,3,3,3,5,3,5,5,5,4,3,2,2,5,2,23.0,neutral or dissatisfied
55695,Male,disloyal Customer,54,Business travel,Eco,1062,2,1,1,4,2,1,2,2,4,5,3,3,4,2,0,19.0,neutral or dissatisfied
86241,Female,Loyal Customer,22,Personal Travel,Eco,306,3,5,3,2,3,3,3,3,2,1,2,2,3,3,22,19.0,neutral or dissatisfied
87647,Female,Loyal Customer,55,Business travel,Business,3879,3,3,3,3,3,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
2431,Female,Loyal Customer,44,Personal Travel,Eco,604,2,5,2,4,4,5,5,1,1,2,1,3,1,3,0,0.0,neutral or dissatisfied
18203,Male,disloyal Customer,22,Business travel,Eco,235,3,0,3,2,4,3,4,4,3,1,3,3,1,4,1,0.0,neutral or dissatisfied
61750,Male,Loyal Customer,24,Personal Travel,Eco,1635,3,4,3,5,2,3,2,2,5,3,5,4,5,2,41,70.0,neutral or dissatisfied
107944,Male,Loyal Customer,55,Personal Travel,Eco,611,3,4,3,2,2,3,2,2,5,5,2,3,4,2,2,0.0,neutral or dissatisfied
63869,Female,Loyal Customer,46,Business travel,Business,3754,3,3,3,3,5,5,5,5,5,4,5,5,5,5,0,0.0,satisfied
20091,Female,Loyal Customer,52,Business travel,Eco,416,4,2,2,2,2,5,4,5,5,4,5,3,5,2,0,0.0,satisfied
127743,Female,Loyal Customer,54,Business travel,Business,601,3,2,2,2,2,3,4,3,3,3,3,3,3,2,18,21.0,neutral or dissatisfied
115650,Female,Loyal Customer,45,Business travel,Eco,296,3,5,5,5,2,4,4,3,3,3,3,3,3,1,9,0.0,neutral or dissatisfied
64968,Female,disloyal Customer,47,Business travel,Eco,469,2,3,3,4,1,3,1,1,4,2,4,5,2,1,0,0.0,neutral or dissatisfied
124405,Male,disloyal Customer,28,Business travel,Business,1044,4,3,3,2,2,3,2,2,3,5,5,5,4,2,0,2.0,satisfied
21006,Male,Loyal Customer,25,Personal Travel,Eco Plus,689,2,4,2,1,2,2,2,2,1,5,2,2,5,2,0,0.0,neutral or dissatisfied
94623,Male,Loyal Customer,38,Business travel,Eco,239,1,2,2,2,1,1,1,1,4,5,3,1,3,1,26,24.0,neutral or dissatisfied
23623,Male,Loyal Customer,70,Personal Travel,Eco Plus,977,1,5,1,1,3,1,3,3,3,4,5,5,5,3,2,3.0,neutral or dissatisfied
127628,Female,disloyal Customer,25,Business travel,Business,763,4,4,4,1,1,4,1,1,5,5,3,4,4,1,0,0.0,satisfied
13672,Female,Loyal Customer,47,Personal Travel,Eco,462,2,4,4,2,2,5,3,2,2,4,2,4,2,5,0,0.0,neutral or dissatisfied
6033,Male,Loyal Customer,30,Business travel,Business,2885,5,5,5,5,5,5,5,5,3,2,5,4,5,5,0,0.0,satisfied
5063,Female,disloyal Customer,25,Business travel,Business,235,3,5,3,1,4,3,4,4,3,3,5,5,4,4,0,0.0,neutral or dissatisfied
50573,Female,Loyal Customer,44,Personal Travel,Eco,77,3,4,3,2,4,4,5,5,5,3,5,3,5,5,38,30.0,neutral or dissatisfied
96672,Male,Loyal Customer,27,Personal Travel,Eco,937,2,4,2,4,5,2,1,5,3,2,5,2,4,5,50,49.0,neutral or dissatisfied
122234,Male,Loyal Customer,51,Business travel,Eco,541,2,3,3,3,2,2,2,2,3,1,3,2,2,2,6,14.0,neutral or dissatisfied
76971,Female,disloyal Customer,9,Business travel,Eco,1990,1,1,1,3,4,1,4,4,3,1,2,2,4,4,0,0.0,neutral or dissatisfied
2048,Male,Loyal Customer,40,Business travel,Business,785,4,4,4,4,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
4980,Male,disloyal Customer,21,Business travel,Eco,502,3,2,4,4,2,4,2,2,1,4,4,3,3,2,0,13.0,neutral or dissatisfied
101647,Male,Loyal Customer,46,Personal Travel,Eco,1733,4,5,4,3,4,4,4,4,4,2,4,4,4,4,7,0.0,satisfied
78692,Female,disloyal Customer,29,Business travel,Business,761,0,0,0,3,5,0,5,5,5,2,4,4,4,5,0,0.0,satisfied
99699,Male,Loyal Customer,12,Personal Travel,Eco,442,1,4,1,3,2,1,2,2,1,4,2,2,4,2,0,0.0,neutral or dissatisfied
94813,Female,Loyal Customer,65,Business travel,Business,239,2,3,5,3,3,3,2,2,2,2,2,1,2,1,20,24.0,neutral or dissatisfied
100031,Female,disloyal Customer,58,Business travel,Business,277,4,4,4,3,5,4,1,5,4,5,4,5,4,5,0,0.0,satisfied
92662,Male,disloyal Customer,23,Business travel,Business,453,5,0,5,2,2,5,2,2,4,5,4,3,5,2,0,0.0,satisfied
105272,Male,Loyal Customer,61,Personal Travel,Eco,2106,4,5,3,2,5,3,5,5,1,2,1,5,1,5,0,24.0,neutral or dissatisfied
113925,Female,disloyal Customer,13,Business travel,Business,969,5,0,5,3,4,5,4,4,3,4,3,4,5,4,0,0.0,satisfied
4798,Female,Loyal Customer,12,Personal Travel,Eco,438,4,5,2,5,2,5,1,5,3,4,5,1,4,1,113,165.0,neutral or dissatisfied
101239,Female,Loyal Customer,45,Business travel,Business,1587,1,5,5,5,1,4,3,1,1,1,1,4,1,4,0,0.0,neutral or dissatisfied
129133,Female,Loyal Customer,26,Business travel,Business,1917,4,4,5,4,4,4,4,4,5,5,4,4,5,4,0,0.0,satisfied
14197,Male,Loyal Customer,22,Business travel,Eco,714,4,1,5,1,4,4,5,4,3,1,1,4,2,4,0,0.0,satisfied
