id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
93724,Female,Loyal Customer,21,Personal Travel,Eco,630,4,4,3,3,3,4,4,5,4,4,5,4,3,4,143,133.0,neutral or dissatisfied
73473,Female,Loyal Customer,49,Personal Travel,Eco,1144,1,4,1,3,2,4,4,5,5,1,5,4,5,4,67,58.0,neutral or dissatisfied
115627,Female,Loyal Customer,51,Business travel,Eco,390,4,2,2,2,4,3,4,3,3,4,3,3,3,4,7,0.0,neutral or dissatisfied
94438,Male,Loyal Customer,47,Business travel,Business,3178,2,2,2,2,5,5,4,4,4,4,4,3,4,3,2,0.0,satisfied
100487,Female,Loyal Customer,40,Business travel,Business,1834,5,4,5,5,4,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
73108,Female,Loyal Customer,55,Business travel,Business,2174,2,2,4,2,2,4,5,4,4,5,4,4,4,5,64,75.0,satisfied
93857,Male,Loyal Customer,56,Business travel,Business,588,3,2,2,2,5,4,3,3,3,3,3,3,3,2,6,1.0,neutral or dissatisfied
39910,Female,Loyal Customer,46,Personal Travel,Eco Plus,221,3,0,3,5,3,4,5,2,2,3,2,1,2,5,0,11.0,neutral or dissatisfied
27897,Male,Loyal Customer,42,Personal Travel,Eco Plus,2329,1,5,2,4,3,2,3,3,5,5,4,5,4,3,0,0.0,neutral or dissatisfied
73422,Male,Loyal Customer,57,Business travel,Eco,720,5,4,4,4,5,5,5,5,5,1,2,2,1,5,0,0.0,satisfied
27124,Female,disloyal Customer,21,Business travel,Eco,824,5,5,5,3,5,3,3,4,1,5,5,3,5,3,0,0.0,satisfied
45318,Female,Loyal Customer,46,Business travel,Business,3529,2,2,2,2,5,4,4,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
1250,Female,Loyal Customer,40,Personal Travel,Eco,134,2,4,0,4,5,0,5,5,4,2,4,2,3,5,19,13.0,neutral or dissatisfied
4827,Male,Loyal Customer,59,Business travel,Business,2851,5,5,5,5,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
105111,Male,disloyal Customer,42,Business travel,Business,281,3,3,3,3,2,3,2,2,3,5,4,3,3,2,1,0.0,neutral or dissatisfied
128290,Male,Loyal Customer,44,Business travel,Business,2767,5,5,5,5,5,4,5,5,5,5,5,3,5,3,0,6.0,satisfied
86585,Female,disloyal Customer,80,Business travel,Business,869,1,1,1,4,3,4,4,3,3,1,5,4,3,2,19,0.0,neutral or dissatisfied
53618,Male,Loyal Customer,31,Business travel,Business,1874,3,5,5,5,3,3,3,3,4,5,3,4,3,3,0,0.0,neutral or dissatisfied
14238,Male,disloyal Customer,19,Business travel,Eco,1290,5,5,5,4,5,5,5,5,5,4,2,1,3,5,0,0.0,satisfied
66602,Female,disloyal Customer,22,Business travel,Eco,761,3,3,3,4,3,3,3,3,4,5,3,2,4,3,25,12.0,neutral or dissatisfied
31628,Male,disloyal Customer,32,Business travel,Eco,967,3,3,3,3,2,3,2,2,1,4,5,5,4,2,0,0.0,neutral or dissatisfied
119339,Male,Loyal Customer,48,Personal Travel,Eco,214,3,0,3,2,5,3,5,5,3,2,4,3,4,5,106,96.0,neutral or dissatisfied
94193,Female,Loyal Customer,46,Business travel,Business,189,3,3,4,3,5,4,5,4,4,4,4,3,4,3,19,19.0,satisfied
22420,Female,Loyal Customer,37,Business travel,Business,3403,1,1,1,1,5,4,4,4,4,4,5,4,4,3,0,0.0,satisfied
89554,Female,Loyal Customer,12,Business travel,Business,2930,4,4,4,4,4,4,4,4,4,2,5,5,5,4,0,28.0,satisfied
58847,Female,Loyal Customer,42,Business travel,Eco,783,3,3,3,3,2,3,3,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
68242,Female,Loyal Customer,44,Business travel,Eco,432,2,3,3,3,2,3,3,2,2,2,2,1,2,3,0,6.0,neutral or dissatisfied
120714,Female,disloyal Customer,47,Business travel,Business,90,1,2,2,3,1,1,4,1,4,1,3,4,4,1,3,19.0,neutral or dissatisfied
19193,Female,disloyal Customer,20,Business travel,Eco,542,2,0,2,3,4,2,2,4,5,1,1,1,1,4,40,33.0,neutral or dissatisfied
68787,Female,Loyal Customer,59,Business travel,Eco,926,4,2,2,2,2,3,4,5,5,4,5,4,5,4,0,0.0,neutral or dissatisfied
98624,Female,Loyal Customer,49,Business travel,Business,951,1,1,1,1,5,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
85084,Female,Loyal Customer,42,Business travel,Business,696,4,4,4,4,4,4,4,5,3,5,5,4,4,4,274,259.0,satisfied
70379,Female,Loyal Customer,54,Business travel,Business,1562,3,4,3,3,3,3,3,4,5,3,4,3,1,3,78,132.0,neutral or dissatisfied
110531,Female,Loyal Customer,55,Business travel,Business,3074,4,4,4,4,2,4,5,5,5,5,5,3,5,3,29,28.0,satisfied
114579,Female,Loyal Customer,59,Business travel,Business,390,2,2,2,2,5,4,5,5,5,5,5,3,5,5,1,0.0,satisfied
75561,Female,Loyal Customer,46,Business travel,Business,337,2,2,2,2,4,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
32954,Male,Loyal Customer,42,Personal Travel,Eco,101,2,1,2,3,4,2,5,4,4,3,3,3,4,4,26,28.0,neutral or dissatisfied
27657,Male,disloyal Customer,31,Business travel,Business,1107,4,4,4,4,4,4,4,4,5,5,1,1,2,4,0,0.0,neutral or dissatisfied
58840,Male,Loyal Customer,25,Personal Travel,Eco Plus,1182,3,4,3,4,3,3,3,3,3,4,5,3,5,3,1,0.0,neutral or dissatisfied
61095,Male,Loyal Customer,48,Personal Travel,Eco,1546,1,5,1,4,4,1,5,4,3,4,5,4,5,4,0,0.0,neutral or dissatisfied
88817,Male,Loyal Customer,46,Business travel,Eco Plus,545,3,1,1,1,3,3,3,3,3,2,3,3,3,3,74,86.0,neutral or dissatisfied
117525,Male,Loyal Customer,40,Business travel,Business,1020,3,5,5,5,4,4,4,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
63094,Female,Loyal Customer,52,Business travel,Business,967,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,5.0,satisfied
66655,Female,Loyal Customer,32,Business travel,Business,1610,4,4,4,4,4,4,4,4,5,4,4,3,5,4,0,0.0,satisfied
107083,Female,Loyal Customer,32,Business travel,Eco Plus,395,0,0,0,4,1,0,1,1,5,2,2,3,1,1,1,0.0,satisfied
119106,Male,Loyal Customer,35,Business travel,Business,1761,2,4,2,2,5,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
40723,Female,disloyal Customer,34,Business travel,Eco,558,4,0,4,1,1,4,1,1,2,2,5,4,1,1,0,0.0,neutral or dissatisfied
44960,Male,Loyal Customer,78,Business travel,Eco Plus,334,1,4,4,4,1,1,1,1,1,2,3,1,4,1,12,10.0,neutral or dissatisfied
24920,Female,disloyal Customer,39,Business travel,Business,762,1,1,1,3,5,1,3,5,2,1,2,4,2,5,50,54.0,neutral or dissatisfied
2416,Female,Loyal Customer,26,Personal Travel,Eco,641,3,1,3,4,5,3,5,5,2,5,4,1,3,5,0,0.0,neutral or dissatisfied
126753,Male,Loyal Customer,13,Personal Travel,Eco,2402,2,4,2,2,1,2,1,1,4,4,4,1,2,1,0,0.0,neutral or dissatisfied
41400,Female,Loyal Customer,51,Business travel,Eco,563,1,5,5,5,1,3,3,1,1,1,1,3,1,4,20,25.0,neutral or dissatisfied
57265,Female,Loyal Customer,54,Business travel,Business,3314,1,1,1,1,3,3,4,1,1,1,1,2,1,4,87,92.0,neutral or dissatisfied
86448,Male,Loyal Customer,39,Business travel,Business,760,4,5,4,5,3,2,3,4,4,4,4,4,4,1,0,0.0,neutral or dissatisfied
54758,Male,Loyal Customer,22,Business travel,Eco Plus,787,2,2,5,5,2,2,3,2,1,4,4,4,4,2,0,0.0,neutral or dissatisfied
68936,Male,Loyal Customer,40,Business travel,Business,2388,2,1,1,1,2,3,4,2,2,2,2,2,2,2,0,7.0,neutral or dissatisfied
119060,Female,Loyal Customer,67,Personal Travel,Eco,2279,1,4,1,2,3,4,5,5,5,1,2,5,5,3,7,0.0,neutral or dissatisfied
47148,Female,disloyal Customer,39,Business travel,Business,679,2,2,2,3,5,2,5,5,3,2,5,5,4,5,0,0.0,neutral or dissatisfied
118784,Female,Loyal Customer,48,Personal Travel,Eco,369,2,1,3,4,5,4,4,5,5,3,5,3,5,1,2,0.0,neutral or dissatisfied
51764,Male,Loyal Customer,25,Personal Travel,Eco,237,0,5,0,3,4,0,4,4,5,2,5,4,4,4,0,0.0,satisfied
3032,Male,Loyal Customer,76,Business travel,Eco Plus,587,2,1,1,1,2,2,2,2,1,1,3,4,4,2,16,37.0,neutral or dissatisfied
56740,Male,Loyal Customer,57,Personal Travel,Eco,997,3,5,3,2,4,3,4,4,5,2,4,5,5,4,0,0.0,neutral or dissatisfied
9792,Male,Loyal Customer,53,Business travel,Business,2794,5,5,5,5,3,5,4,5,5,5,5,3,5,3,2,0.0,satisfied
54304,Female,Loyal Customer,38,Business travel,Business,1909,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
50822,Female,Loyal Customer,12,Personal Travel,Eco,89,4,4,4,3,4,4,4,4,3,3,3,2,4,4,0,0.0,neutral or dissatisfied
117578,Male,Loyal Customer,44,Business travel,Business,872,5,5,3,5,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
40854,Female,Loyal Customer,28,Personal Travel,Eco,588,4,5,4,2,4,4,4,4,3,5,4,3,4,4,0,0.0,neutral or dissatisfied
120105,Female,Loyal Customer,59,Business travel,Business,1576,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
65192,Male,Loyal Customer,17,Personal Travel,Eco,247,2,4,2,4,2,2,2,2,5,2,4,3,4,2,1,0.0,neutral or dissatisfied
78082,Female,disloyal Customer,42,Business travel,Business,214,4,4,4,5,2,4,2,2,4,2,5,3,5,2,4,5.0,satisfied
77644,Female,disloyal Customer,33,Business travel,Business,696,1,1,1,4,5,1,4,5,5,2,4,4,4,5,0,0.0,neutral or dissatisfied
44654,Male,Loyal Customer,50,Business travel,Eco,67,4,1,1,1,4,4,4,4,1,5,2,3,3,4,0,21.0,satisfied
54761,Female,Loyal Customer,56,Business travel,Eco Plus,787,4,4,2,4,2,3,5,4,4,4,4,2,4,2,11,0.0,satisfied
57249,Male,Loyal Customer,28,Business travel,Business,2789,3,3,3,3,3,3,3,3,5,2,5,3,5,3,0,0.0,satisfied
127276,Male,Loyal Customer,54,Personal Travel,Eco,1107,4,5,4,2,4,4,3,4,3,3,1,2,1,4,0,0.0,satisfied
48459,Male,Loyal Customer,19,Business travel,Business,776,5,5,5,5,5,5,5,5,4,3,4,5,4,5,4,0.0,satisfied
119228,Female,Loyal Customer,66,Personal Travel,Eco,331,2,3,2,1,3,2,4,5,5,2,5,2,5,3,9,0.0,neutral or dissatisfied
99323,Female,Loyal Customer,43,Personal Travel,Eco,448,2,4,0,4,4,3,4,3,3,0,3,4,3,1,56,57.0,neutral or dissatisfied
70967,Male,Loyal Customer,37,Personal Travel,Business,802,3,4,3,5,1,2,3,1,1,3,1,5,1,4,27,46.0,neutral or dissatisfied
110174,Female,Loyal Customer,67,Personal Travel,Eco,869,4,3,4,5,3,5,2,2,2,4,2,2,2,5,2,2.0,neutral or dissatisfied
7732,Female,Loyal Customer,51,Business travel,Business,859,3,3,3,3,4,4,5,3,3,3,3,3,3,3,11,17.0,satisfied
32170,Female,Loyal Customer,40,Business travel,Business,163,1,1,1,1,4,4,4,4,4,5,4,5,4,4,0,2.0,satisfied
71062,Female,Loyal Customer,30,Personal Travel,Eco,802,5,3,5,1,1,5,1,1,2,4,3,5,4,1,14,0.0,satisfied
46856,Male,Loyal Customer,50,Business travel,Business,2326,2,2,2,2,3,1,5,4,4,4,4,2,4,5,21,12.0,satisfied
111938,Female,Loyal Customer,40,Business travel,Business,533,3,1,3,3,3,4,5,5,5,5,5,4,5,3,7,6.0,satisfied
76089,Female,Loyal Customer,65,Personal Travel,Eco,707,1,4,1,3,3,4,5,4,4,1,4,4,4,3,0,4.0,neutral or dissatisfied
106013,Female,Loyal Customer,56,Business travel,Business,1999,4,4,4,4,3,4,5,4,4,4,4,4,4,3,31,12.0,satisfied
46645,Female,Loyal Customer,33,Business travel,Business,3773,2,1,1,1,2,3,3,3,3,3,2,2,3,2,24,19.0,neutral or dissatisfied
23182,Female,Loyal Customer,29,Personal Travel,Eco,223,5,5,5,2,3,5,3,3,5,2,5,3,5,3,0,0.0,satisfied
122012,Male,Loyal Customer,53,Business travel,Business,130,2,2,2,2,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
13551,Male,disloyal Customer,23,Business travel,Eco,152,4,4,4,3,2,4,2,2,1,4,5,4,2,2,0,0.0,satisfied
107712,Male,Loyal Customer,56,Business travel,Business,405,3,1,1,1,1,3,4,3,3,3,3,4,3,1,27,18.0,neutral or dissatisfied
48035,Male,Loyal Customer,46,Business travel,Business,710,4,4,1,4,2,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
74156,Male,Loyal Customer,48,Personal Travel,Eco,641,1,4,1,3,4,1,4,4,5,4,4,4,4,4,1,0.0,neutral or dissatisfied
81454,Female,disloyal Customer,33,Business travel,Business,408,3,3,3,2,3,3,3,3,5,3,4,5,5,3,0,0.0,neutral or dissatisfied
49944,Female,Loyal Customer,29,Business travel,Eco,304,4,4,4,4,4,4,4,1,2,3,1,4,3,4,193,184.0,satisfied
92122,Female,Loyal Customer,15,Personal Travel,Eco,1454,3,5,4,1,5,4,5,5,3,5,5,3,5,5,48,8.0,neutral or dissatisfied
60420,Female,Loyal Customer,31,Business travel,Business,1860,4,4,5,4,3,3,3,3,4,2,4,4,5,3,0,7.0,satisfied
40984,Male,disloyal Customer,30,Business travel,Eco,984,1,1,1,3,3,1,1,3,3,2,1,2,3,3,25,6.0,neutral or dissatisfied
84906,Female,Loyal Customer,42,Personal Travel,Eco,357,4,5,4,5,3,5,4,2,2,4,2,5,2,3,1,0.0,neutral or dissatisfied
37213,Male,Loyal Customer,23,Business travel,Business,989,1,1,1,1,4,4,4,4,4,3,4,3,5,4,37,28.0,satisfied
32497,Female,Loyal Customer,48,Business travel,Eco,163,2,2,2,2,1,3,3,2,2,2,2,1,2,1,19,18.0,neutral or dissatisfied
67471,Male,Loyal Customer,13,Personal Travel,Eco,641,4,4,4,4,3,4,3,3,4,2,3,4,4,3,0,0.0,neutral or dissatisfied
15452,Female,Loyal Customer,44,Business travel,Business,433,3,3,1,3,3,1,3,4,4,4,4,3,4,1,0,0.0,satisfied
30566,Female,Loyal Customer,31,Business travel,Eco,628,5,4,4,4,5,5,5,5,4,4,4,4,3,5,0,0.0,satisfied
118426,Male,disloyal Customer,34,Business travel,Business,369,1,1,1,4,1,1,1,1,3,4,4,5,4,1,6,1.0,neutral or dissatisfied
55986,Male,Loyal Customer,45,Personal Travel,Eco Plus,1620,4,5,4,3,2,4,4,2,3,5,4,3,5,2,0,5.0,neutral or dissatisfied
53677,Male,Loyal Customer,24,Business travel,Business,1190,1,1,1,1,4,4,4,4,1,2,2,4,3,4,0,0.0,satisfied
40698,Female,Loyal Customer,40,Business travel,Business,532,2,2,2,2,1,2,1,4,4,5,4,5,4,2,0,0.0,satisfied
74594,Female,Loyal Customer,25,Business travel,Eco,1126,2,2,2,2,2,2,3,2,1,4,4,4,3,2,0,10.0,neutral or dissatisfied
100971,Female,Loyal Customer,22,Personal Travel,Business,1524,3,5,3,1,3,3,3,3,4,3,4,4,5,3,31,17.0,neutral or dissatisfied
36727,Male,Loyal Customer,13,Personal Travel,Eco Plus,1197,4,5,4,3,1,4,1,1,3,2,4,2,5,1,0,0.0,satisfied
92606,Female,Loyal Customer,29,Personal Travel,Eco,2158,1,4,1,4,4,1,4,4,5,5,5,4,4,4,57,41.0,neutral or dissatisfied
8744,Female,Loyal Customer,69,Personal Travel,Eco Plus,280,3,4,4,2,5,4,4,5,5,4,5,4,5,5,12,14.0,neutral or dissatisfied
84856,Male,disloyal Customer,38,Business travel,Eco,116,5,5,5,2,1,5,1,1,2,1,3,4,1,1,0,0.0,satisfied
10643,Female,Loyal Customer,39,Business travel,Business,429,5,5,5,5,2,5,5,3,3,3,3,3,3,4,0,0.0,satisfied
73679,Male,Loyal Customer,25,Business travel,Business,2839,4,4,5,4,3,4,5,3,5,2,4,4,4,3,0,0.0,satisfied
118820,Female,Loyal Customer,59,Business travel,Business,3075,5,5,5,5,3,4,4,4,4,4,4,4,4,5,39,24.0,satisfied
15813,Male,Loyal Customer,62,Personal Travel,Eco,143,4,5,0,4,2,0,2,2,4,2,2,3,4,2,0,0.0,neutral or dissatisfied
73835,Male,Loyal Customer,69,Personal Travel,Business,1709,2,2,2,4,3,3,3,4,4,2,4,1,4,2,0,0.0,neutral or dissatisfied
60290,Male,disloyal Customer,26,Business travel,Eco,783,1,1,1,4,2,1,2,2,1,4,3,2,3,2,79,89.0,neutral or dissatisfied
87526,Female,Loyal Customer,64,Personal Travel,Eco,373,3,4,3,3,5,3,4,2,2,3,2,2,2,3,6,0.0,neutral or dissatisfied
113453,Female,Loyal Customer,60,Business travel,Business,414,3,1,3,3,2,4,4,3,3,4,3,4,3,4,0,0.0,satisfied
22257,Male,Loyal Customer,51,Business travel,Business,83,0,4,0,2,1,3,5,5,5,5,5,3,5,1,0,0.0,satisfied
80102,Female,disloyal Customer,26,Business travel,Business,1620,1,1,1,5,1,1,1,1,4,4,5,5,5,1,0,32.0,neutral or dissatisfied
14009,Female,Loyal Customer,65,Personal Travel,Eco,615,4,3,4,5,1,5,2,3,3,4,3,2,3,4,0,0.0,neutral or dissatisfied
35621,Female,Loyal Customer,57,Personal Travel,Eco Plus,1028,4,5,4,1,5,5,4,5,5,4,2,5,5,5,9,0.0,satisfied
44619,Female,Loyal Customer,42,Business travel,Eco Plus,566,4,3,3,3,5,4,5,5,5,4,5,5,5,1,0,0.0,satisfied
28641,Male,disloyal Customer,30,Business travel,Business,2614,4,4,4,4,2,4,2,2,3,5,4,4,4,2,0,0.0,neutral or dissatisfied
6611,Male,disloyal Customer,27,Business travel,Business,473,4,4,4,2,5,4,5,5,4,2,4,5,5,5,74,71.0,satisfied
114971,Male,Loyal Customer,53,Business travel,Business,3094,1,1,1,1,5,5,5,4,4,4,4,5,4,4,72,66.0,satisfied
61586,Male,Loyal Customer,51,Personal Travel,Business,1635,5,5,5,2,2,4,4,5,5,5,4,5,5,3,9,7.0,satisfied
14157,Female,Loyal Customer,57,Business travel,Business,2886,4,4,4,4,3,5,4,3,3,3,3,5,3,5,0,8.0,satisfied
53086,Female,Loyal Customer,69,Personal Travel,Eco,2327,0,5,0,3,5,4,4,5,5,0,5,2,5,3,9,0.0,satisfied
77667,Male,Loyal Customer,38,Business travel,Business,813,4,2,2,2,5,3,3,4,4,4,4,1,4,1,21,9.0,neutral or dissatisfied
51241,Male,Loyal Customer,48,Business travel,Eco Plus,153,4,5,5,5,4,4,4,4,5,4,4,4,5,4,11,31.0,satisfied
113854,Female,Loyal Customer,24,Business travel,Business,1363,5,5,5,5,4,5,4,4,5,3,4,4,5,4,0,0.0,satisfied
115422,Female,Loyal Customer,57,Business travel,Business,3011,3,1,1,1,2,4,3,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
80889,Female,disloyal Customer,39,Business travel,Eco Plus,292,3,3,3,3,4,3,4,4,2,5,1,5,5,4,0,4.0,satisfied
56340,Female,Loyal Customer,64,Business travel,Business,3513,1,3,3,3,1,4,3,3,3,3,1,2,3,3,10,4.0,neutral or dissatisfied
8885,Female,Loyal Customer,56,Personal Travel,Eco,539,2,4,2,4,5,4,5,5,5,2,1,3,5,3,80,60.0,neutral or dissatisfied
25405,Female,Loyal Customer,58,Business travel,Eco,990,2,1,1,1,5,3,4,2,2,2,2,4,2,4,12,0.0,neutral or dissatisfied
114581,Female,Loyal Customer,44,Business travel,Business,2969,2,2,2,2,5,4,4,5,5,5,5,5,5,5,47,25.0,satisfied
23696,Female,Loyal Customer,31,Business travel,Business,1753,1,5,5,5,1,1,1,1,3,4,4,2,3,1,0,6.0,neutral or dissatisfied
14395,Female,disloyal Customer,18,Business travel,Eco,789,2,2,2,3,3,2,3,3,2,1,3,1,3,3,21,10.0,neutral or dissatisfied
85848,Male,Loyal Customer,46,Business travel,Business,666,3,3,3,3,3,5,5,5,5,5,5,5,5,3,16,5.0,satisfied
17604,Male,disloyal Customer,33,Business travel,Eco,196,4,3,4,3,4,4,4,4,4,4,2,3,2,4,0,0.0,neutral or dissatisfied
83252,Female,Loyal Customer,28,Business travel,Business,1979,2,2,1,2,4,5,4,4,3,4,5,4,5,4,0,17.0,satisfied
8345,Male,Loyal Customer,47,Business travel,Business,2187,4,5,4,4,4,4,4,5,4,5,5,4,4,4,933,920.0,satisfied
13190,Female,disloyal Customer,20,Business travel,Eco,542,3,3,3,4,5,3,5,5,3,2,1,5,5,5,0,0.0,neutral or dissatisfied
86760,Male,Loyal Customer,56,Personal Travel,Eco,821,3,3,3,4,1,3,1,1,4,4,3,1,4,1,4,0.0,neutral or dissatisfied
39493,Male,Loyal Customer,23,Business travel,Business,1368,4,1,4,4,4,4,4,4,5,1,2,2,3,4,0,0.0,satisfied
84454,Female,Loyal Customer,44,Business travel,Eco,290,3,2,2,2,2,3,4,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
33734,Female,Loyal Customer,42,Personal Travel,Eco,759,2,3,2,2,4,4,1,1,1,2,1,2,1,2,10,21.0,neutral or dissatisfied
119450,Male,Loyal Customer,51,Business travel,Business,759,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
41415,Female,Loyal Customer,53,Personal Travel,Eco,563,0,4,0,2,5,4,5,2,2,0,2,4,2,5,0,0.0,satisfied
112776,Male,Loyal Customer,61,Personal Travel,Eco,588,3,5,3,3,3,3,3,3,5,4,5,5,5,3,0,0.0,neutral or dissatisfied
85095,Male,Loyal Customer,57,Business travel,Business,3737,1,1,1,1,5,5,5,5,5,5,5,5,5,3,14,7.0,satisfied
71289,Male,Loyal Customer,54,Business travel,Eco Plus,733,3,3,2,3,3,3,3,3,4,3,4,2,4,3,39,32.0,neutral or dissatisfied
114508,Male,disloyal Customer,23,Business travel,Eco,342,1,2,1,3,3,1,3,3,3,1,4,4,4,3,60,54.0,neutral or dissatisfied
54872,Male,disloyal Customer,19,Business travel,Eco,934,5,5,5,5,5,5,5,5,3,3,5,1,1,5,4,4.0,satisfied
39753,Male,Loyal Customer,30,Business travel,Business,1658,3,3,3,3,5,5,5,5,4,4,5,4,4,5,0,0.0,satisfied
